Protein_ID,Study_ID,Abundance_Corrected,Tissue_Compartment,Age_Group,Gene_Symbol,Zscore
P19827,Randles_2021,9.8440963429583,Tubulointerstitial,Old,ITIH1,-1.2302849547970502
P20042,Randles_2021,13.62680946205431,Tubulointerstitial,Old,EIF2S2,0.057706802932133615
P20073,Randles_2021,13.014264095793456,Tubulointerstitial,Old,ANXA7,-0.15086132215151724
P20160,Randles_2021,9.98520237636564,Tubulointerstitial,Old,AZU1,-1.1822391732977793
P20671,Randles_2021,15.78033426611683,Tubulointerstitial,Old,HIST1H2AD,0.7909694401898977
P20700,Randles_2021,16.61269231934035,Tubulointerstitial,Old,LMNB1,1.074382503321581
P20702,Randles_2021,14.946241493179569,Tubulointerstitial,Old,ITGAX,0.5069657151119017
P20774,Randles_2021,13.557986992451914,Tubulointerstitial,Old,OGN,0.034273153378599396
P20908,Randles_2021,20.33665879398117,Tubulointerstitial,Old,COL5A1,2.34237137120153
P20930,Randles_2021,12.446069630514728,Tubulointerstitial,Old,FLG,-0.34432822408809194
P21266,Randles_2021,14.232730882004828,Tubulointerstitial,Old,GSTM3,0.26401951292541403
P21281,Randles_2021,12.916482898372998,Tubulointerstitial,Old,ATP6V1B2,-0.18415524965097763
P21283,Randles_2021,10.826929428165144,Tubulointerstitial,Old,ATP6V1C1,-0.8956360207873575
P21291,Randles_2021,12.400366409217048,Tubulointerstitial,Old,CSRP1,-0.35988990441640417
P21333,Randles_2021,10.455219730295276,Tubulointerstitial,Old,FLNA,-1.0222010052445474
P21397,Randles_2021,14.814649633984208,Tubulointerstitial,Old,MAOA,0.46215945444881756
P21399,Randles_2021,15.516415397246188,Tubulointerstitial,Old,ACO1,0.7011066044124304
P21695,Randles_2021,14.18608860840515,Tubulointerstitial,Old,GPD1,0.24813809076446205
P21796,Randles_2021,18.286820343691183,Tubulointerstitial,Old,VDAC1,1.6444133327445156
P21810,Randles_2021,16.863932854743894,Tubulointerstitial,Old,BGN,1.159928440488649
P21953,Randles_2021,12.600658770596237,Tubulointerstitial,Old,BCKDHB,-0.2916915233945409
P21964,Randles_2021,12.522846744029234,Tubulointerstitial,Old,COMT,-0.31818606467089716
P21980,Randles_2021,19.018791031306037,Tubulointerstitial,Old,TGM2,1.8936450833068208
P22033,Randles_2021,13.469367172761684,Tubulointerstitial,Old,MUT,0.004098621570662535
P22059,Randles_2021,10.990374399606123,Tubulointerstitial,Old,OSBP,-0.8399839611596973
P22087,Randles_2021,18.46691986450101,Tubulointerstitial,Old,FBL,1.7057361693093638
P22307,Randles_2021,12.771392095779424,Tubulointerstitial,Old,SCP2,-0.23355782182052515
P22314,Randles_2021,17.336803988323588,Tubulointerstitial,Old,UBA1,1.3209383038705842
P22392,Randles_2021,13.841148390955698,Tubulointerstitial,Old,NME2,0.13068795828114546
P22492,Randles_2021,16.445262963992807,Tubulointerstitial,Old,HIST1H1T,1.017373784209125
P22532,Randles_2021,15.578837610566508,Tubulointerstitial,Old,SPRR2D,0.7223610040257423
P22626,Randles_2021,16.00346508836364,Tubulointerstitial,Old,HNRNPA2B1,0.8669441839520966
P22676,Randles_2021,9.71500646229448,Tubulointerstitial,Old,CALB2,-1.2742393063607178
P22695,Randles_2021,14.709917429025388,Tubulointerstitial,Old,UQCRC2,0.42649874941813826
P22735,Randles_2021,13.528174401249755,Tubulointerstitial,Old,TGM1,0.024122139929790263
P22748,Randles_2021,10.797271754709056,Tubulointerstitial,Old,CA4,-0.9057342856470498
P22792,Randles_2021,8.938132383147314,Tubulointerstitial,Old,CPN2,-1.5387603998805257
P22830,Randles_2021,15.467911848480885,Tubulointerstitial,Old,FECH,0.6845914289118215
P23142,Randles_2021,14.565814667465698,Tubulointerstitial,Old,FBLN1,0.37743259945875407
P23246,Randles_2021,17.59931563518515,Tubulointerstitial,Old,SFPQ,1.4103219887603353
P23284,Randles_2021,13.64507930036306,Tubulointerstitial,Old,PPIB,0.06392757633361722
P23378,Randles_2021,14.013893031447134,Tubulointerstitial,Old,GLDC,0.18950650098840516
P23396,Randles_2021,12.712538406102972,Tubulointerstitial,Old,RPS3,-0.2535971599433529
P23497,Randles_2021,12.173429299043338,Tubulointerstitial,Old,SP100,-0.43716066702091005
P23526,Randles_2021,14.378438609393378,Tubulointerstitial,Old,AHCY,0.3136321443899835
P23786,Randles_2021,15.812323641049367,Tubulointerstitial,Old,CPT2,0.8018616358047381
P23919,Randles_2021,15.157756361690742,Tubulointerstitial,Old,DTYMK,0.5789852943668753
P23946,Randles_2021,11.129417439767028,Tubulointerstitial,Old,CMA1,-0.7926406168302571
P24043,Randles_2021,16.10689195692811,Tubulointerstitial,Old,LAMA2,0.9021604295527175
P24468,Randles_2021,13.908305593545585,Tubulointerstitial,Old,NR2F2,0.15355459412811487
P24534,Randles_2021,14.995927064643348,Tubulointerstitial,Old,EEF1B2,0.5238833624482415
P24539,Randles_2021,14.022074589062244,Tubulointerstitial,Old,ATP5F1,0.19229227364466372
P24666,Randles_2021,8.684019902047414,Tubulointerstitial,Old,ACP1,-1.6252842178091245
P24752,Randles_2021,19.24802042820211,Tubulointerstitial,Old,ACAT1,1.97169635617256
P24821,Randles_2021,15.534261710961228,Tubulointerstitial,Old,TNC,0.7071831701595876
P24844,Randles_2021,17.31557326652582,Tubulointerstitial,Old,MYL9,1.3137093669078201
P25067,Randles_2021,13.04946222432892,Tubulointerstitial,Old,COL8A2,-0.13887656464709286
P25311,Randles_2021,13.33396808442251,Tubulointerstitial,Old,AZGP1,-0.042003978413598986
P25325,Randles_2021,13.373737782112851,Tubulointerstitial,Old,MPST,-0.02846262827156613
P25391,Randles_2021,12.763564966899716,Tubulointerstitial,Old,LAMA1,-0.23622291355927078
P25398,Randles_2021,9.767849356613874,Tubulointerstitial,Old,RPS12,-1.2562466090043296
P25685,Randles_2021,13.254135432873968,Tubulointerstitial,Old,DNAJB1,-0.06918653071266466
P25705,Randles_2021,19.84880266285452,Tubulointerstitial,Old,ATP5A1,2.1762592035415795
P25789,Randles_2021,10.786690766183789,Tubulointerstitial,Old,PSMA4,-0.909337050535662
P25940,Randles_2021,17.31698497494,Tubulointerstitial,Old,COL5A3,1.314190045390309
P26006,Randles_2021,12.074859106152468,Tubulointerstitial,Old,ITGA3,-0.4707232428769286
P26022,Randles_2021,8.544531853370628,Tubulointerstitial,Old,PTX3,-1.6727790849431041
P26038,Randles_2021,15.656698329005431,Tubulointerstitial,Old,MSN,0.7488721246005355
P26196,Randles_2021,12.424702017877005,Tubulointerstitial,Old,DDX6,-0.3516037715835664
P26358,Randles_2021,15.528456163063044,Tubulointerstitial,Old,DNMT1,0.7052064149559707
P26373,Randles_2021,13.57975926469724,Tubulointerstitial,Old,RPL13,0.04168648511064373
P26583,Randles_2021,10.158928786260864,Tubulointerstitial,Old,HMGB2,-1.1230863438338299
P26641,Randles_2021,13.392244191942094,Tubulointerstitial,Old,EEF1G,-0.02216130364694867
P27105,Randles_2021,10.599992761471343,Tubulointerstitial,Old,STOM,-0.9729066323895406
P27144,Randles_2021,14.051992784224964,Tubulointerstitial,Old,AK4,0.20247924462620237
P27338,Randles_2021,16.276268869874627,Tubulointerstitial,Old,MAOB,0.9598322806702201
P27348,Randles_2021,8.62951548552646,Tubulointerstitial,Old,YWHAQ,-1.6438426537857878
P27449,Randles_2021,15.82672264256899,Tubulointerstitial,Old,ATP6V0C,0.8067644118527499
P27482,Randles_2021,14.475624788482786,Tubulointerstitial,Old,CALML3,0.34672347161763883
P27487,Randles_2021,10.300670819376496,Tubulointerstitial,Old,DPP4,-1.0748240081427904
P27658,Randles_2021,15.695367369914432,Tubulointerstitial,Old,COL8A1,0.7620387075271279
P27694,Randles_2021,16.12431448244239,Tubulointerstitial,Old,RPA1,0.9080926978888854
P27797,Randles_2021,12.952831051819846,Tubulointerstitial,Old,CALR,-0.1717789153707284
P27824,Randles_2021,13.677984400748183,Tubulointerstitial,Old,CANX,0.07513157112490583
P28066,Randles_2021,8.768702184797437,Tubulointerstitial,Old,PSMA5,-1.5964503943671322
P28288,Randles_2021,16.30718201329151,Tubulointerstitial,Old,ABCD3,0.9703580257301465
P28331,Randles_2021,16.846873219612437,Tubulointerstitial,Old,NDUFS1,1.154119734211596
P28332,Randles_2021,8.753388171645389,Tubulointerstitial,Old,ADH6,-1.6016647265399904
P28482,Randles_2021,8.47792646992832,Tubulointerstitial,Old,MAPK1,-1.6954578295883196
P28838,Randles_2021,12.757787306498637,Tubulointerstitial,Old,LAP3,-0.2381901732327528
P29374,Randles_2021,17.482838561570134,Tubulointerstitial,Old,ARID4A,1.3706622244437625
P29400,Randles_2021,18.712957520292672,Tubulointerstitial,Old,COL4A5,1.7895105563097726
P29590,Randles_2021,13.9138353331021,Tubulointerstitial,Old,PML,0.15543743819980121
P29622,Randles_2021,9.020342170881424,Tubulointerstitial,Old,SERPINA4,-1.5107684465728153
P29803,Randles_2021,8.755382760723936,Tubulointerstitial,Old,PDHA2,-1.6009855805904185
P29972,Randles_2021,16.5521542913416,Tubulointerstitial,Old,AQP1,1.053769657822422
P30038,Randles_2021,19.53769304311113,Tubulointerstitial,Old,ALDH4A1,2.0703281922901873
P30039,Randles_2021,14.575021137890577,Tubulointerstitial,Old,PBLD,0.3805673489498428
P30041,Randles_2021,14.398665073736636,Tubulointerstitial,Old,PRDX6,0.32051913754592903
P30043,Randles_2021,14.62156455464474,Tubulointerstitial,Old,BLVRB,0.3964151109313919
P30044,Randles_2021,14.383202965435476,Tubulointerstitial,Old,PRDX5,0.3152543798384324
P30048,Randles_2021,14.83811163551779,Tubulointerstitial,Old,PRDX3,0.4701481291496644
P30049,Randles_2021,12.319333668818134,Tubulointerstitial,Old,ATP5D,-0.3874810799705663
P30050,Randles_2021,15.76912519022474,Tubulointerstitial,Old,RPL12,0.7871528152156456
P30084,Randles_2021,14.956890800145924,Tubulointerstitial,Old,ECHS1,0.5105917420312974
P30085,Randles_2021,12.115978257214458,Tubulointerstitial,Old,CMPK1,-0.45672241173134054
P30086,Randles_2021,15.599129401914324,Tubulointerstitial,Old,PEBP1,0.7292702406457781
P30101,Randles_2021,14.27239594608737,Tubulointerstitial,Old,PDIA3,0.277525235934174
P30153,Randles_2021,13.47095226210722,Tubulointerstitial,Old,PPP2R1A,0.004638335249188164
P30613,Randles_2021,12.82238614215512,Tubulointerstitial,Old,PKLR,-0.2161946464071986
P30626,Randles_2021,11.823271785178717,Tubulointerstitial,Old,SRI,-0.5563872585083328
P30711,Randles_2021,9.831419366423669,Tubulointerstitial,Old,GSTT1,-1.2346013913798577
P30740,Randles_2021,9.376829596141064,Tubulointerstitial,Old,SERPINB1,-1.389386557168989
P30837,Randles_2021,17.264552374301157,Tubulointerstitial,Old,ALDH1B1,1.2963370506394747
P30876,Randles_2021,14.345634665159864,Tubulointerstitial,Old,POLR2B,0.30246259267841435
P31025,Randles_2021,11.32346139579293,Tubulointerstitial,Old,LCN1,-0.7265697813928993
P31040,Randles_2021,15.407009261169446,Tubulointerstitial,Old,SDHA,0.6638544530926609
P31153,Randles_2021,15.206322012114615,Tubulointerstitial,Old,MAT2A,0.5955216151200742
P31639,Randles_2021,10.421606793267909,Tubulointerstitial,Old,SLC5A2,-1.03364601428469
P31689,Randles_2021,14.51963502052558,Tubulointerstitial,Old,DNAJA1,0.3617086989775223
P31930,Randles_2021,17.28909347782506,Tubulointerstitial,Old,UQCRC1,1.3046931532751187
P31942,Randles_2021,16.87235406633539,Tubulointerstitial,Old,HNRNPH3,1.1627958139262975
P31944,Randles_2021,8.828530727076048,Tubulointerstitial,Old,CASP14,-1.5760791246182335
P31946,Randles_2021,11.872189427104248,Tubulointerstitial,Old,YWHAB,-0.5397310867014979
P31949,Randles_2021,13.269982655757111,Tubulointerstitial,Old,S100A11,-0.06379064373584192
P32119,Randles_2021,13.258423098079268,Tubulointerstitial,Old,PRDX2,-0.06772660571426858
P32189,Randles_2021,11.39112066829354,Tubulointerstitial,Old,GK,-0.7035321936692065
P32241,Randles_2021,10.995404527633571,Tubulointerstitial,Old,VIPR1,-0.8382712319001167
P32320,Randles_2021,11.91007422091548,Tubulointerstitial,Old,CDA,-0.5268315353382698
P33121,Randles_2021,16.501886646516986,Tubulointerstitial,Old,ACSL1,1.036653817901145
P33176,Randles_2021,9.569296840980302,Tubulointerstitial,Old,KIF5B,-1.3238525826959195
P33778,Randles_2021,9.650576471382344,Tubulointerstitial,Old,HIST1H2BB,-1.2961773425354595
P34741,Randles_2021,11.720901452527114,Tubulointerstitial,Old,SDC2,-0.5912437597919324
P34896,Randles_2021,15.666120677811769,Tubulointerstitial,Old,SHMT1,0.7520803794215917
P34897,Randles_2021,14.29585274464074,Tubulointerstitial,Old,SHMT2,0.2855121390506004
P34949,Randles_2021,9.442139333908631,Tubulointerstitial,Old,MPI,-1.3671489723203172
P35221,Randles_2021,16.172284540433687,Tubulointerstitial,Old,CTNNA1,0.9244262228920572
P35232,Randles_2021,15.28241842171945,Tubulointerstitial,Old,PHB,0.6214319988256285
P35241,Randles_2021,14.006659015359077,Tubulointerstitial,Old,RDX,0.1870433606964115
P35250,Randles_2021,9.662927568225957,Tubulointerstitial,Old,RFC2,-1.2919718660870394
P35251,Randles_2021,12.794831078205712,Tubulointerstitial,Old,RFC1,-0.22557698499147338
P35268,Randles_2021,14.451570795878135,Tubulointerstitial,Old,RPL22,0.33853322740935654
P35270,Randles_2021,16.326630204763642,Tubulointerstitial,Old,SPR,0.976980021512061
P35527,Randles_2021,21.7973588445604,Tubulointerstitial,Old,KRT9,2.839731220184807
P35555,Randles_2021,19.35232712034782,Tubulointerstitial,Old,FBN1,2.0072121765718016
P35558,Randles_2021,15.42023691087948,Tubulointerstitial,Old,PCK1,0.6683583906803794
P35579,Randles_2021,22.826810981034225,Tubulointerstitial,Old,MYH9,3.190253669286592
P35580,Randles_2021,21.616131825713268,Tubulointerstitial,Old,MYH10,2.7780244771133895
P35606,Randles_2021,9.045850206733682,Tubulointerstitial,Old,COPB2,-1.502083109118142
P35611,Randles_2021,11.72774243105462,Tubulointerstitial,Old,ADD1,-0.588914446497263
P35625,Randles_2021,16.538180788993873,Tubulointerstitial,Old,TIMP3,1.0490117617610935
P35637,Randles_2021,16.578824204658304,Tubulointerstitial,Old,FUS,1.0628506077781177
P35658,Randles_2021,17.723355944730677,Tubulointerstitial,Old,NUP214,1.4525569908053744
P35659,Randles_2021,14.74169469714783,Tubulointerstitial,Old,DEK,0.4373187239010661
P35713,Randles_2021,14.185120655527506,Tubulointerstitial,Old,SOX18,0.2478085084543517
P35749,Randles_2021,13.273942521092003,Tubulointerstitial,Old,MYH11,-0.06244233268171763
P35754,Randles_2021,13.534523254792944,Tubulointerstitial,Old,GLRX,0.026283887537182547
P35858,Randles_2021,22.304408033346345,Tubulointerstitial,Old,IGFALS,3.012378512051243
P35908,Randles_2021,21.616432315887785,Tubulointerstitial,Old,KRT2,2.77812679226547
P35914,Randles_2021,14.78904288310614,Tubulointerstitial,Old,HMGCL,0.4534405051035236
P35998,Randles_2021,12.902594068297102,Tubulointerstitial,Old,PSMC2,-0.18888431529752336
P36404,Randles_2021,13.205700994773592,Tubulointerstitial,Old,ARL2,-0.08567817443489245
P36406,Randles_2021,9.964362074388069,Tubulointerstitial,Old,TRIM23,-1.1893351745885443
P36542,Randles_2021,15.379474261380018,Tubulointerstitial,Old,ATP5C1,0.6544789462378527
P36543,Randles_2021,11.688170510152226,Tubulointerstitial,Old,ATP6V1E1,-0.6023884547963582
P36578,Randles_2021,17.106920441764686,Tubulointerstitial,Old,RPL4,1.2426642968594
P36776,Randles_2021,15.599738202562907,Tubulointerstitial,Old,LONP1,0.7294775337163303
P36871,Randles_2021,11.173645746904802,Tubulointerstitial,Old,PGM1,-0.777581136172263
P36955,Randles_2021,12.155578769793593,Tubulointerstitial,Old,SERPINF1,-0.4432386681330511
P36957,Randles_2021,14.441398205907424,Tubulointerstitial,Old,DLST,0.33506951984694805
P37108,Randles_2021,9.322052632118252,Tubulointerstitial,Old,SRP14,-1.408037793980643
P37802,Randles_2021,17.939852960199847,Tubulointerstitial,Old,TAGLN2,1.5262729620455875
P38117,Randles_2021,15.130460297520282,Tubulointerstitial,Old,ETFB,0.569691143696945
P38432,Randles_2021,11.982086530578629,Tubulointerstitial,Old,COIL,-0.5023117638459649
P38606,Randles_2021,16.765861013326813,Tubulointerstitial,Old,ATP6V1A,1.1265355504032621
P38646,Randles_2021,18.111141567424724,Tubulointerstitial,Old,HSPA9,1.5845957339166081
P38919,Randles_2021,15.728884339552348,Tubulointerstitial,Old,EIF4A3,0.7734510402308067
P39019,Randles_2021,10.534072828123827,Tubulointerstitial,Old,RPS19,-0.9953519852747597
P39023,Randles_2021,15.591380808061777,Tubulointerstitial,Old,RPL3,0.7266318896257946
P39060,Randles_2021,20.072441976814616,Tubulointerstitial,Old,COL18A1,2.2524070857668246
P40121,Randles_2021,9.919198885518018,Tubulointerstitial,Old,CAPG,-1.2047129770245095
P40222,Randles_2021,11.16766878444874,Tubulointerstitial,Old,TXLNA,-0.7796162570332138
P40227,Randles_2021,13.829416897480725,Tubulointerstitial,Old,CCT6A,0.1266934531664591
P40616,Randles_2021,11.37764840016354,Tubulointerstitial,Old,ARL1,-0.7081194224024033
P40925,Randles_2021,10.846584268270082,Tubulointerstitial,Old,MDH1,-0.888943662351068
P40926,Randles_2021,17.25725680680089,Tubulointerstitial,Old,MDH2,1.2938529524505673
P40937,Randles_2021,10.285489688742976,Tubulointerstitial,Old,RFC5,-1.0799930945930092
P40939,Randles_2021,18.739788283476397,Tubulointerstitial,Old,HADHA,1.7986462747071752
P41091,Randles_2021,14.974561532711204,Tubulointerstitial,Old,EIF2S3,0.5166085234208829
P41208,Randles_2021,15.133154595822807,Tubulointerstitial,Old,CETN2,0.5706085365568472
P41212,Randles_2021,10.272308212029229,Tubulointerstitial,Old,ETV6,-1.084481310544755
P41218,Randles_2021,13.072208323219709,Tubulointerstitial,Old,MNDA,-0.13113165062124943
P41229,Randles_2021,12.323960073940832,Tubulointerstitial,Old,KDM5C,-0.38590581600569673
P41247,Randles_2021,12.592825805571932,Tubulointerstitial,Old,PNPLA4,-0.29435860230648764
P41250,Randles_2021,12.91672222971086,Tubulointerstitial,Old,GARS,-0.18407375872612342
P42126,Randles_2021,13.526393833710776,Tubulointerstitial,Old,ECI1,0.023515867066350442
P42167,Randles_2021,11.708888048179986,Tubulointerstitial,Old,TMPO,-0.5953342539145918
P42224,Randles_2021,15.1803976483753,Tubulointerstitial,Old,STAT1,0.5866945204477212
P42226,Randles_2021,13.427260906369456,Tubulointerstitial,Old,STAT6,-0.010238316588395961
P42330,Randles_2021,14.86572621774549,Tubulointerstitial,Old,AKR1C3,0.4795507333606099
P42331,Randles_2021,11.265141373838638,Tubulointerstitial,Old,ARHGAP25,-0.746427408768476
P42338,Randles_2021,14.68279515012161,Tubulointerstitial,Old,PIK3CB,0.41726377161806466
P42704,Randles_2021,18.15005824538968,Tubulointerstitial,Old,LRPPRC,1.5978466358166292
P42765,Randles_2021,19.891508140960703,Tubulointerstitial,Old,ACAA2,2.1908001697948682
P43155,Randles_2021,15.3846666039881,Tubulointerstitial,Old,CRAT,0.6562469086161663
P43243,Randles_2021,17.37659808310065,Tubulointerstitial,Old,MATR3,1.3344879610783709
P43307,Randles_2021,11.946837472327436,Tubulointerstitial,Old,SSR1,-0.5143138626215923
P43897,Randles_2021,15.735352549391065,Tubulointerstitial,Old,TSFM,0.7756534279607864
P45880,Randles_2021,17.572812812858306,Tubulointerstitial,Old,VDAC2,1.4012979323122763
P45954,Randles_2021,15.962950480843633,Tubulointerstitial,Old,ACADSB,0.8531491963570889
P45974,Randles_2021,19.458239334294284,Tubulointerstitial,Old,USP5,2.0432746677814166
P46199,Randles_2021,16.361050006116482,Tubulointerstitial,Old,MTIF2,0.9886997631497055
P46439,Randles_2021,15.643122692110753,Tubulointerstitial,Old,GSTM5,0.7442496994057725
P46459,Randles_2021,13.248600672665374,Tubulointerstitial,Old,NSF,-0.07107108428710539
P46734,Randles_2021,14.41620630530072,Tubulointerstitial,Old,MAP2K3,0.3264918245998073
P46776,Randles_2021,14.905874142659435,Tubulointerstitial,Old,RPL27A,0.493220867666605
P46777,Randles_2021,15.400159362667749,Tubulointerstitial,Old,RPL5,0.6615221025987974
P46778,Randles_2021,15.011740901901073,Tubulointerstitial,Old,RPL21,0.529267881814301
P46934,Randles_2021,11.641261067054565,Tubulointerstitial,Old,NEDD4,-0.6183608466133439
P46939,Randles_2021,17.00549053177178,Tubulointerstitial,Old,UTRN,1.208128004006905
