protein_a,protein_b,spearman_rho,abs_rho,sign,p_value
A2M,VCAN,-0.7164179104477612,0.7164179104477612,-1,0.0008235354604230142
A2M,VTN,0.8606965174129352,0.8606965174129352,1,4.562916432695314e-06
ACAN,ANGPTL3,0.6122229854347048,0.6122229854347048,1,0.0069206799803793245
ACAN,ANGPTL5,0.8641279442890791,0.8641279442890791,1,3.7800700678067357e-06
ACAN,ANGPTL7,0.7624880476320279,0.7624880476320279,1,0.0002340533488419093
ACAN,ANXA3,-0.6523153329447834,0.6523153329447834,-1,0.0033458908781032175
ACAN,ANXA6,0.5883667382345154,0.5883667382345154,1,0.010214464944819451
ACAN,ASPN,0.6333546177663162,0.6333546177663162,1,0.004776326788595765
ACAN,BCAN,0.7624880476320279,0.7624880476320279,1,0.0002340533488419093
ACAN,BMP1,0.7624880476320279,0.7624880476320279,1,0.0002340533488419093
ACAN,BMP3,0.7624880476320279,0.7624880476320279,1,0.0002340533488419093
ACAN,BMP6,0.6122229854347048,0.6122229854347048,1,0.0069206799803793245
ACAN,C17orf58,-0.6504869220243737,0.6504869220243737,-1,0.003466270737334195
ACAN,C1QTNF7,0.6504869220243737,0.6504869220243737,1,0.003466270737334195
ACAN,CCL14,0.7587039878422908,0.7587039878422908,1,0.0002621624729662228
ACAN,CCL16,0.5649557696474665,0.5649557696474665,1,0.014566146695957289
ACAN,CCN1,-0.6742560815302483,0.6742560815302483,-1,0.0021494255107340913
ACAN,CCN2,0.7700561672115022,0.7700561672115022,1,0.00018539603639797705
ACAN,CCN3,0.7700561672115022,0.7700561672115022,1,0.00018539603639797705
ACAN,CCN6,0.7624880476320279,0.7624880476320279,1,0.0002340533488419093
ACAN,CD209,0.6122229854347048,0.6122229854347048,1,0.0069206799803793245
ACAN,CHAD,0.7738402270012393,0.7738402270012393,1,0.00016446849717672137
ACAN,CHADL,0.7624880476320279,0.7624880476320279,1,0.0002340533488419093
ACAN,CHRD,0.7624880476320279,0.7624880476320279,1,0.0002340533488419093
ACAN,CHRDL2,0.7624880476320279,0.7624880476320279,1,0.0002340533488419093
ACAN,CILP2,0.7738402270012393,0.7738402270012393,1,0.00016446849717672137
ACAN,CLEC11A,0.5130759669216408,0.5130759669216408,1,0.029441311220353993
ACAN,CLEC3A,0.7700561672115022,0.7700561672115022,1,0.00018539603639797705
ACAN,CLEC3B,0.5475888851279455,0.5475888851279455,1,0.018657238988475985
ACAN,COL10A1,-0.5198269664863993,0.5198269664863993,-1,0.027022957861893175
ACAN,COL11A1,0.6896046852122988,0.6896046852122988,1,0.0015431781956224374
ACAN,COL11A2,0.6393722493965499,0.6393722493965499,1,0.004276768838711397
ACAN,COL15A1,0.5844199342744375,0.5844199342744375,1,0.010863823834234225
ACAN,COL1A2,0.5384365333843386,0.5384365333843386,1,0.0211506138565632
ACAN,COL5A3,-0.7311556136651545,0.7311556136651545,-1,0.0005658126459691537
ACAN,COL8A2,0.6830227920475486,0.6830227920475486,1,0.0017829551667472873
ACAN,COL9A1,0.7624880476320279,0.7624880476320279,1,0.0002340533488419093
ACAN,COL9A2,0.6238157469781423,0.6238157469781423,1,0.005664840290863874
ACAN,COL9A3,0.6032197062371356,0.6032197062371356,1,0.00804387121271461
ACAN,COMP,0.7700561672115022,0.7700561672115022,1,0.00018539603639797705
ACAN,CPN2,0.5326889831544513,0.5326889831544513,1,0.022845375108129822
ACAN,CRISPLD1,0.7700561672115022,0.7700561672115022,1,0.00018539603639797705
ACAN,CRLF1,-0.7624880476320279,0.7624880476320279,-1,0.0002340533488419093
ACAN,CST3,0.5761346998535871,0.5761346998535871,1,0.01233453404860743
ACAN,CTSA,-0.6122229854347048,0.6122229854347048,-1,0.0069206799803793245
ACAN,CTSD,-0.6002928257686676,0.6002928257686676,-1,0.008439111348050164
ACAN,CXCL14,0.6269270474618239,0.6269270474618239,1,0.005361407587536235
ACAN,ECM1,-0.9465365921143402,0.9465365921143402,-1,2.836293255820853e-09
ACAN,ECM2,0.5029494675745031,0.5029494675745031,1,0.033379542617942036
ACAN,EDIL3,0.7624880476320279,0.7624880476320279,1,0.0002340533488419093
ACAN,EFEMP2,0.8573769447243208,0.8573769447243208,1,5.448863010958486e-06
ACAN,EPYC,-0.7624880476320279,0.7624880476320279,-1,0.0002340533488419093
ACAN,F13A1,-0.5284945817122904,0.5284945817122904,-1,0.024147887957822738
ACAN,F7,0.7624880476320279,0.7624880476320279,1,0.0002340533488419093
ACAN,FBLN7,0.8641279442890791,0.8641279442890791,1,3.7800700678067357e-06
ACAN,FBN3,-0.5739590488450357,0.5739590488450357,-1,0.01274592831944221
ACAN,FCN3,-0.7624880476320279,0.7624880476320279,-1,0.0002340533488419093
ACAN,FGA,-0.5613774383155009,0.5613774383155009,-1,0.015344485321126932
ACAN,FGB,-0.5856678082426139,0.5856678082426139,-1,0.010655040050625472
ACAN,FGFBP2,0.7738402270012393,0.7738402270012393,1,0.00016446849717672137
ACAN,FGG,-0.5991624582021211,0.5991624582021211,-1,0.008595877655969567
ACAN,FNDC1,0.5929721815519766,0.5929721815519766,1,0.009496483054789014
ACAN,FRZB,0.7624880476320279,0.7624880476320279,1,0.0002340533488419093
ACAN,FSTL1,0.6995723298980925,0.6995723298980925,1,0.0012313224790873
ACAN,FSTL3,0.5694574092462511,0.5694574092462511,1,0.01363187529582853
ACAN,GDF6,0.7587039878422908,0.7587039878422908,1,0.0002621624729662228
ACAN,HABP2,0.7700561672115022,0.7700561672115022,1,0.00018539603639797705
ACAN,HAPLN1,0.5130759669216408,0.5130759669216408,1,0.029441311220353993
ACAN,HAPLN3,0.8641279442890791,0.8641279442890791,1,3.7800700678067357e-06
ACAN,HCFC1,-0.5486886695118811,0.5486886695118811,-1,0.018373948038218485
ACAN,HHIP,0.7587039878422908,0.7587039878422908,1,0.0002621624729662228
ACAN,HPX,-0.5478827883559937,0.5478827883559937,-1,0.018581198274171453
ACAN,HRG,-0.9135878022586396,0.9135878022586396,-1,1.1886850514202304e-07
ACAN,HTRA1,-0.575402635431918,0.575402635431918,-1,0.012471759705132847
ACAN,IGF2,0.7700561672115022,0.7700561672115022,1,0.00018539603639797705
ACAN,IGFBP2,0.7738402270012393,0.7738402270012393,1,0.00016446849717672137
ACAN,IGFBP3,0.6776315813126276,0.6776315813126276,1,0.0020015952688158156
ACAN,IGFBP5,0.7700561672115022,0.7700561672115022,1,0.00018539603639797705
ACAN,IGFBP7,0.5761346998535871,0.5761346998535871,1,0.01233453404860743
ACAN,IL11,0.7624880476320279,0.7624880476320279,1,0.0002340533488419093
ACAN,IL17B,0.7700561672115022,0.7700561672115022,1,0.00018539603639797705
ACAN,ITIH1,-0.5789204832628603,0.5789204832628603,-1,0.011823313956619083
ACAN,ITIH2,-0.790270322855103,0.790270322855103,-1,9.514614436799957e-05
ACAN,ITIH4,-0.6801303579591647,0.6801303579591647,-1,0.00189765714998064
ACAN,ITIH5,0.591410603344706,0.591410603344706,1,0.009735236239049233
ACAN,KERA,0.7738402270012393,0.7738402270012393,1,0.00016446849717672137
ACAN,KNG1,-0.565425833303353,0.565425833303353,-1,0.014466276080931602
ACAN,LOX,0.5029494675745031,0.5029494675745031,1,0.033379542617942036
ACAN,LOXL2,0.7700561672115022,0.7700561672115022,1,0.00018539603639797705
ACAN,LOXL3,0.7700561672115022,0.7700561672115022,1,0.00018539603639797705
ACAN,LOXL4,0.7700561672115022,0.7700561672115022,1,0.00018539603639797705
ACAN,LTBP2,0.6134970854474225,0.6134970854474225,1,0.006772537701233659
ACAN,LTBP3,0.7587039878422908,0.7587039878422908,1,0.0002621624729662228
ACAN,LTBP4,0.5970031386009206,0.5970031386009206,1,0.008901860496733355
ACAN,MASP1,-0.7587039878422908,0.7587039878422908,-1,0.0002621624729662228
ACAN,MATN3,0.7624880476320279,0.7624880476320279,1,0.0002340533488419093
ACAN,MATN4,0.8641279442890791,0.8641279442890791,1,3.7800700678067357e-06
ACAN,MFAP2,0.6251830161054173,0.6251830161054173,1,0.005529823047901834
ACAN,MFGE8,0.5718367299479544,0.5718367299479544,1,0.013157706405359161
ACAN,MMP12,-0.813495447553391,0.813495447553391,-1,4.024894245294962e-05
ACAN,MMP14,0.7359996291038682,0.7359996291038682,1,0.0004975490557889832
ACAN,MMP2,-0.8675034440714584,0.8675034440714584,-1,3.1255054524034052e-06
ACAN,NPNT,0.5097004671392616,0.5097004671392616,1,0.030711736597242717
ACAN,NTN1,0.7587039878422908,0.7587039878422908,1,0.0002621624729662228
ACAN,OGN,0.5073988384774719,0.5073988384774719,1,0.031602032575776526
ACAN,PAMR1,0.7624880476320279,0.7624880476320279,1,0.0002340533488419093
ACAN,PCOLCE2,0.7738402270012393,0.7738402270012393,1,0.00016446849717672137
ACAN,PDGFC,0.7624880476320279,0.7624880476320279,1,0.0002340533488419093
ACAN,PLG,-0.7003723328984254,0.7003723328984254,-1,0.0012087522647911718
ACAN,PLOD1,0.7436008155998803,0.7436008155998803,1,0.0004043995230909188
ACAN,PLOD2,0.7738402270012393,0.7738402270012393,1,0.00016446849717672137
ACAN,PODN,-0.6504869220243737,0.6504869220243737,-1,0.003466270737334195
ACAN,POSTN,-0.6652862430037065,0.6652862430037065,-1,0.002586575717072771
ACAN,PPBP,0.7738402270012393,0.7738402270012393,1,0.00016446849717672137
ACAN,PRELP,0.516845093449127,0.516845093449127,1,0.02807129907031161
ACAN,PRG4,-0.8573769447243208,0.8573769447243208,-1,5.448863010958486e-06
ACAN,PTN,0.7624880476320279,0.7624880476320279,1,0.0002340533488419093
ACAN,PZP,-0.6122229854347048,0.6122229854347048,-1,0.0069206799803793245
ACAN,REG1A,0.6122229854347048,0.6122229854347048,1,0.0069206799803793245
ACAN,REG3A,0.6504869220243737,0.6504869220243737,1,0.003466270737334195
ACAN,S100A13,0.6691068814055637,0.6691068814055637,1,0.0023922034485301387
ACAN,S100A4,0.790270322855103,0.790270322855103,1,9.514614436799957e-05
ACAN,S100B,0.8573769447243208,0.8573769447243208,1,5.448863010958486e-06
ACAN,SCUBE1,0.7624880476320279,0.7624880476320279,1,0.0002340533488419093
ACAN,SEMA3A,-0.7624880476320279,0.7624880476320279,-1,0.0002340533488419093
ACAN,SERPINA10,-0.6134970854474225,0.6134970854474225,-1,0.006772537701233659
ACAN,SERPINA3,-0.5249418834248314,0.5249418834248314,-1,0.02529589235863807
ACAN,SERPINA4,-0.6025956738571353,0.6025956738571353,-1,0.008126861363746836
ACAN,SERPINA6,-0.7109321605212245,0.7109321605212245,-1,0.000941607313166103
ACAN,SERPINB8,-0.5486886695118811,0.5486886695118811,-1,0.018373948038218485
ACAN,SERPINB9,0.5165241612991156,0.5165241612991156,1,0.028185985808334608
ACAN,SERPINE2,0.796492923822466,0.796492923822466,1,7.637048938562546e-05
ACAN,SERPINF1,-0.5762215532709588,0.5762215532709588,-1,0.012318333632618871
ACAN,SERPINF2,-0.8501629474489556,0.8501629474489556,-1,7.89544963333003e-06
ACAN,SFRP2,-0.6504869220243737,0.6504869220243737,-1,0.003466270737334195
ACAN,SLIT3,0.8573769447243208,0.8573769447243208,1,5.448863010958486e-06
ACAN,SNED1,0.7359996291038682,0.7359996291038682,1,0.0004975490557889832
ACAN,SPP1,0.7624880476320279,0.7624880476320279,1,0.0002340533488419093
ACAN,SULF2,0.7624880476320279,0.7624880476320279,1,0.0002340533488419093
ACAN,THBS4,0.796492923822466,0.796492923822466,1,7.637048938562546e-05
ACAN,TIMP1,-0.5242541315003341,0.5242541315003341,-1,0.025522965317800628
ACAN,TIMP2,0.7738402270012393,0.7738402270012393,1,0.00016446849717672137
ACAN,TNFAIP6,-0.7624880476320279,0.7624880476320279,-1,0.0002340533488419093
ACAN,TSKU,0.6032197062371356,0.6032197062371356,1,0.00804387121271461
ACAN,VCAN,0.6369474780887414,0.6369474780887414,1,0.004472661751357719
ACAN,VTN,-0.5627269033114516,0.5627269033114516,-1,0.015047175897930292
ACAN,VWF,-0.9073888453208373,0.9073888453208373,-1,2.0280507144236284e-07
ADAM17,ADIPOQ,-0.686365250847529,0.686365250847529,-1,0.001657609755111755
ADAM17,AGT,-0.5559783089708951,0.5559783089708951,-1,0.016580929614267274
ADAM17,AMBP,-0.5559783089708951,0.5559783089708951,-1,0.016580929614267274
ADAM17,ANGPTL2,-0.6002706549224034,0.6002706549224034,-1,0.008442163835833457
ADAM17,ANXA2,0.524860120035957,0.524860120035957,1,0.025322805094059236
ADAM17,C1QC,-0.5394906114873802,0.5394906114873802,-1,0.020850809449067018
ADAM17,CD109,0.5954876218154519,0.5954876218154519,1,0.009121800652724407
ADAM17,COL15A1,0.5760298162494737,0.5760298162494737,1,0.012354120219344322
ADAM17,COL28A1,0.6911482839544804,0.6911482839544804,1,0.0014910003524803703
ADAM17,COL4A2,-0.5995437734798085,0.5995437734798085,-1,0.008542734658520275
ADAM17,COL6A6,-0.6504869220243737,0.6504869220243737,-1,0.003466270737334195
ADAM17,CSPG4,0.5954876218154519,0.5954876218154519,1,0.009121800652724407
ADAM17,CTSB,-0.6168677509835782,0.6168677509835782,-1,0.00639296160456176
ADAM17,CTSD,-0.5604541300486818,0.5604541300486818,-1,0.015550575752065244
ADAM17,CTSZ,-0.5176885538602283,0.5176885538602283,-1,0.0277716120752911
ADAM17,CXCL10,-0.5176885538602283,0.5176885538602283,-1,0.0277716120752911
ADAM17,DPT,0.5165619363199734,0.5165619363199734,1,0.028172467847763644
ADAM17,DSPP,0.6911482839544804,0.6911482839544804,1,0.0014910003524803703
ADAM17,EMILIN3,0.5954876218154519,0.5954876218154519,1,0.009121800652724407
ADAM17,F10,-0.5410433052312574,0.5410433052312574,-1,0.020415277692331642
ADAM17,FBLN2,0.6002706549224034,0.6002706549224034,1,0.008442163835833457
ADAM17,FBN3,-0.5588235294117646,0.5588235294117646,-1,0.015919895037761412
ADAM17,FGB,-0.5207110281779651,0.5207110281779651,-1,0.026718077338026253
ADAM17,FGG,-0.524860120035957,0.524860120035957,-1,0.025322805094059236
ADAM17,FSTL1,0.6123243386372382,0.6123243386372382,1,0.0069088003059132605
ADAM17,GPC1,0.5093930258903264,0.5093930258903264,1,0.030829521639622763
ADAM17,HPX,-0.5559783089708951,0.5559783089708951,-1,0.016580929614267274
ADAM17,ITIH1,-0.524860120035957,0.524860120035957,-1,0.025322805094059236
ADAM17,ITIH2,-0.5643979066202678,0.5643979066202678,-1,0.01468538113511546
ADAM17,ITIH3,-0.5846272761934956,0.5846272761934956,-1,0.010828908092350832
ADAM17,KNG1,-0.5995437734798085,0.5995437734798085,-1,0.008542734658520275
ADAM17,LAMA5,0.5165619363199734,0.5165619363199734,1,0.028172467847763644
ADAM17,LAMB1,-0.5995437734798085,0.5995437734798085,-1,0.008542734658520275
ADAM17,LGALS3,0.5165619363199734,0.5165619363199734,1,0.028172467847763644
ADAM17,LPA,-0.6564324477763613,0.6564324477763613,-1,0.0030873358265856342
ADAM17,LRG1,-0.5846272761934956,0.5846272761934956,-1,0.010828908092350832
ADAM17,LTBP2,0.6953513676049993,0.6953513676049993,1,0.0013562857469426517
ADAM17,LTBP4,0.6211664809555891,0.6211664809555891,1,0.005934074253677266
ADAM17,MATN2,0.5072501366972977,0.5072501366972977,1,0.03166023068986749
ADAM17,MMRN2,0.5760298162494737,0.5760298162494737,1,0.012354120219344322
ADAM17,NID1,0.5165619363199734,0.5165619363199734,1,0.028172467847763644
ADAM17,P4HA1,0.5237421252111807,0.5237421252111807,1,0.025693042431453626
ADAM17,P4HA2,0.6409264363314905,0.6409264363314905,1,0.004154934610887693
ADAM17,PLOD1,0.5548318404063649,0.5548318404063649,1,0.016853349581233218
ADAM17,PLOD3,0.6911482839544804,0.6911482839544804,1,0.0014910003524803703
ADAM17,PXDN,0.5351918815153691,0.5351918815153691,1,0.02209475589545044
ADAM17,S100A8,-0.6211664809555891,0.6211664809555891,-1,0.005934074253677266
ADAM17,SEMA3C,0.6512432584658762,0.6512432584658762,1,0.0034160515583004183
ADAM17,SERPINA1,-0.5165619363199734,0.5165619363199734,-1,0.028172467847763644
ADAM17,SERPINA10,-0.6460540691553911,0.6460540691553911,-1,0.003772910882744693
ADAM17,SERPINA3,-0.5165619363199734,0.5165619363199734,-1,0.028172467847763644
ADAM17,SERPINA4,-0.5394906114873802,0.5394906114873802,-1,0.020850809449067018
ADAM17,SERPINA6,-0.6409264363314905,0.6409264363314905,-1,0.004154934610887693
ADAM17,SERPINA7,-0.7446486660546074,0.7446486660546074,-1,0.0003927912549893205
ADAM17,SERPINB6,0.6032197062371356,0.6032197062371356,1,0.00804387121271461
ADAM17,SERPINC1,-0.5559783089708951,0.5559783089708951,-1,0.016580929614267274
ADAM17,SERPIND1,-0.524860120035957,0.524860120035957,-1,0.025322805094059236
ADAM17,SERPINE1,0.6953513676049993,0.6953513676049993,1,0.0013562857469426517
ADAM17,SERPINF1,-0.5953946816218167,0.5953946816218167,-1,0.009135429516445777
ADAM17,SFRP1,0.5588235294117646,0.5588235294117646,1,0.015919895037761412
ADAM17,SPON1,0.686365250847529,0.686365250847529,1,0.001657609755111755
ADAM17,TNXB,0.5311934726565821,0.5311934726565821,1,0.023303314990642972
ADAM17,VTN,-0.5559783089708951,0.5559783089708951,-1,0.016580929614267274
ADAM17,WIF1,-0.5588235294117646,0.5588235294117646,-1,0.015919895037761412
ANGPTL5,ABI3BP,0.5097004671392616,0.5097004671392616,1,0.030711736597242717
ANGPTL5,ANGPTL3,0.6564324477763613,0.6564324477763613,1,0.0030873358265856342
ANGPTL5,ANGPTL7,0.8876692910836107,0.8876692910836107,1,8.911519117161944e-07
ANGPTL5,ANXA3,-0.7188715953307394,0.7188715953307394,-1,0.0007748747119927442
ANGPTL5,BCAN,0.8876692910836107,0.8876692910836107,1,8.911519117161944e-07
ANGPTL5,BMP1,0.8745832573084223,0.8745832573084223,1,2.061696919446083e-06
ANGPTL5,BMP3,0.8876692910836107,0.8876692910836107,1,8.911519117161944e-07
ANGPTL5,BMP6,0.6564324477763612,0.6564324477763612,1,0.003087335826585643
ANGPTL5,C17orf58,-0.7057297462259695,0.7057297462259695,-1,0.001066291820185188
ANGPTL5,C1QA,-0.514662647692635,0.514662647692635,-1,0.028858401894380038
ANGPTL5,C1QTNF7,0.7057297462259695,0.7057297462259695,1,0.001066291820185188
ANGPTL5,CCL14,0.8789452685668185,0.8789452685668185,1,1.5755808817309132e-06
ANGPTL5,CCL16,0.6953513676049993,0.6953513676049993,1,0.0013562857469426517
ANGPTL5,CCL18,0.5252918287937745,0.5252918287937745,1,0.02518095846197379
ANGPTL5,CCN1,-0.7694552529182881,0.7694552529182881,-1,0.00018891771858938389
ANGPTL5,CCN2,0.8789452685668185,0.8789452685668185,1,1.5755808817309132e-06
ANGPTL5,CCN3,0.8789452685668185,0.8789452685668185,1,1.5755808817309132e-06
ANGPTL5,CCN6,0.8745832573084223,0.8745832573084223,1,2.061696919446083e-06
ANGPTL5,CD209,0.6564324477763612,0.6564324477763612,1,0.003087335826585643
ANGPTL5,CHAD,0.8876692910836107,0.8876692910836107,1,8.911519117161944e-07
ANGPTL5,CHADL,0.8876692910836107,0.8876692910836107,1,8.911519117161944e-07
ANGPTL5,CHRD,0.8745832573084223,0.8745832573084223,1,2.061696919446083e-06
ANGPTL5,CHRDL2,0.8876692910836107,0.8876692910836107,1,8.911519117161944e-07
ANGPTL5,CILP2,0.8876692910836107,0.8876692910836107,1,8.911519117161944e-07
ANGPTL5,CLEC11A,0.5875486381322959,0.5875486381322959,1,0.010346439929374406
ANGPTL5,CLEC3A,0.8920313023420068,0.8920313023420068,1,6.584427834920149e-07
ANGPTL5,CLEC3B,0.6383968730960907,0.6383968730960907,1,0.004354707816050999
ANGPTL5,COL10A1,-0.5953307392996109,0.5953307392996109,-1,0.009144815599440347
ANGPTL5,COL11A1,0.8421871957036143,0.8421871957036143,1,1.1642979779556245e-05
ANGPTL5,COL11A2,0.7567513495689614,0.7567513495689614,1,0.00027774588943195683
ANGPTL5,COL4A1,-0.6140482632027136,0.6140482632027136,-1,0.006709251572076857
ANGPTL5,COL9A1,0.8745832573084223,0.8745832573084223,1,2.061696919446083e-06
ANGPTL5,COL9A2,0.6921943624019411,0.6921943624019411,1,0.0014564782277755497
ANGPTL5,COL9A3,0.6512432584658762,0.6512432584658762,1,0.0034160515583004183
ANGPTL5,COMP,0.8789452685668185,0.8789452685668185,1,1.5755808817309132e-06
ANGPTL5,CRISPLD1,0.8920313023420068,0.8920313023420068,1,6.584427834920149e-07
ANGPTL5,CRLF1,-0.8745832573084223,0.8745832573084223,-1,2.061696919446083e-06
ANGPTL5,CST3,0.6489398331624042,0.6489398331624042,1,0.003570879084969257
ANGPTL5,CTSA,-0.6564324477763612,0.6564324477763612,-1,0.003087335826585643
ANGPTL5,CTSD,-0.6852264558229808,0.6852264558229808,-1,0.0016994687121493822
ANGPTL5,CXCL10,-0.5881808370795784,0.5881808370795784,-1,0.010244335132896519
ANGPTL5,CXCL14,0.7011606106195828,0.7011606106195828,1,0.0011868501678279685
ANGPTL5,ECM1,-0.7800508120475417,0.7800508120475417,-1,0.00013445115065199948
ANGPTL5,ECM2,0.5875486381322959,0.5875486381322959,1,0.010346439929374406
ANGPTL5,EDIL3,0.8876692910836107,0.8876692910836107,1,8.911519117161944e-07
ANGPTL5,EFEMP1,-0.6144513627505875,0.6144513627505875,-1,0.00666327150982453
ANGPTL5,EFEMP2,0.9961089494163425,0.9961089494163425,1,2.6098289135920717e-18
ANGPTL5,EPYC,-0.8876692910836107,0.8876692910836107,-1,8.911519117161944e-07
ANGPTL5,F13A1,-0.6366117164437582,0.6366117164437582,-1,0.004500354948498272
ANGPTL5,F2,-0.6537652348368763,0.6537652348368763,-1,0.003252886796236583
ANGPTL5,F7,0.8876692910836107,0.8876692910836107,1,8.911519117161944e-07
ANGPTL5,FBLN7,1.0,1.0,1,0.0
ANGPTL5,FBN3,-0.6616216370868463,0.6616216370868463,-1,0.002785040827384841
ANGPTL5,FCN2,-0.6581226191749026,0.6581226191749026,-1,0.002986055655485825
ANGPTL5,FCN3,-0.8876692910836107,0.8876692910836107,-1,8.911519117161944e-07
ANGPTL5,FGA,-0.7202303315279039,0.7202303315279039,-1,0.0007489777810397375
ANGPTL5,FGB,-0.670451993279755,0.670451993279755,-1,0.002326705629114881
ANGPTL5,FGFBP2,0.8876692910836107,0.8876692910836107,1,8.911519117161944e-07
ANGPTL5,FGG,-0.7435639275817237,0.7435639275817237,-1,0.0004048133668140177
ANGPTL5,FN1,-0.5257836977460725,0.5257836977460725,-1,0.02502010122158134
ANGPTL5,FNDC1,0.7780526998384092,0.7780526998384092,1,0.00014355526141924906
ANGPTL5,FRZB,0.8876692910836107,0.8876692910836107,1,8.911519117161944e-07
ANGPTL5,FSTL1,0.79863813229572,0.79863813229572,1,7.067492844305591e-05
ANGPTL5,FSTL3,0.7057297462259695,0.7057297462259695,1,0.001066291820185188
ANGPTL5,GDF6,0.8789452685668185,0.8789452685668185,1,1.5755808817309132e-06
ANGPTL5,GPC1,0.577426385216127,0.577426385216127,1,0.012095347561473558
ANGPTL5,HABP2,0.8789452685668185,0.8789452685668185,1,1.5755808817309132e-06
ANGPTL5,HAPLN1,0.5875486381322959,0.5875486381322959,1,0.010346439929374406
ANGPTL5,HAPLN3,1.0,1.0,1,0.0
ANGPTL5,HCFC1,-0.5975955424002686,0.5975955424002686,-1,0.008817056213426542
ANGPTL5,HHIP,0.8789452685668185,0.8789452685668185,1,1.5755808817309132e-06
ANGPTL5,HPX,-0.6642297009987365,0.6642297009987365,-1,0.002642561352542524
ANGPTL5,HRG,-0.7964534119703819,0.7964534119703819,-1,7.647894270842693e-05
ANGPTL5,HTRA1,-0.6919774553877391,0.6919774553877391,-1,0.0014635814636206677
ANGPTL5,IGF2,0.8789452685668185,0.8789452685668185,1,1.5755808817309132e-06
ANGPTL5,IGFBP2,0.8876692910836107,0.8876692910836107,1,8.911519117161944e-07
ANGPTL5,IGFBP3,0.7772373540856032,0.7772373540856032,1,0.00014741725042673445
ANGPTL5,IGFBP5,0.8920313023420068,0.8920313023420068,1,6.584427834920149e-07
ANGPTL5,IGFBP7,0.6489398331624042,0.6489398331624042,1,0.003570879084969257
ANGPTL5,IL11,0.8876692910836107,0.8876692910836107,1,8.911519117161944e-07
ANGPTL5,IL17B,0.8920313023420068,0.8920313023420068,1,6.584427834920149e-07
ANGPTL5,ITIH1,-0.7202303315279039,0.7202303315279039,-1,0.0007489777810397375
ANGPTL5,ITIH2,-0.9181438174865125,0.9181438174865125,-1,7.820843061136006e-08
ANGPTL5,ITIH4,-0.7497862198627423,0.7497862198627423,-1,0.0003398434596856272
ANGPTL5,ITIH5,0.6640101953793124,0.6640101953793124,1,0.002654316992965456
ANGPTL5,KERA,0.8876692910836107,0.8876692910836107,1,8.911519117161944e-07
ANGPTL5,KNG1,-0.6813410047715376,0.6813410047715376,-1,0.0018489277381925759
ANGPTL5,LOX,0.5875486381322959,0.5875486381322959,1,0.010346439929374406
ANGPTL5,LOXL2,0.8789452685668185,0.8789452685668185,1,1.5755808817309132e-06
ANGPTL5,LOXL3,0.8789452685668185,0.8789452685668185,1,1.5755808817309132e-06
ANGPTL5,LOXL4,0.8789452685668185,0.8789452685668185,1,1.5755808817309132e-06
ANGPTL5,LTBP2,0.6994163424124514,0.6994163424124514,1,0.001235763830809458
ANGPTL5,LTBP3,0.8789452685668185,0.8789452685668185,1,1.5755808817309132e-06
ANGPTL5,LTBP4,0.7123604523244079,0.7123604523244079,1,0.0009095871005853149
ANGPTL5,MASP1,-0.8789452685668185,0.8789452685668185,-1,1.5755808817309132e-06
ANGPTL5,MASP2,-0.6641295821831107,0.6641295821831107,-1,0.0026479178995484154
ANGPTL5,MATN2,0.5109010483865098,0.5109010483865098,1,0.030255109318227502
ANGPTL5,MATN3,0.8876692910836107,0.8876692910836107,1,8.911519117161944e-07
ANGPTL5,MATN4,1.0,1.0,1,0.0
ANGPTL5,MMP12,-0.5000000000000001,0.5000000000000001,-1,0.034599676728248575
ANGPTL5,MMP14,0.8135150996908767,0.8135150996908767,1,4.0217686981961055e-05
ANGPTL5,MMP2,-0.9961089494163425,0.9961089494163425,-1,2.6098289135920717e-18
ANGPTL5,NPNT,0.5369649805447471,0.5369649805447471,1,0.021574805909639692
ANGPTL5,NTN1,0.8789452685668185,0.8789452685668185,1,1.5755808817309132e-06
ANGPTL5,PAMR1,0.8745832573084223,0.8745832573084223,1,2.061696919446083e-06
ANGPTL5,PAPLN,-0.566147859922179,0.566147859922179,-1,0.014313933250405989
ANGPTL5,PCOLCE2,0.8876692910836107,0.8876692910836107,1,8.911519117161944e-07
ANGPTL5,PDGFC,0.8745832573084223,0.8745832573084223,1,2.061696919446083e-06
ANGPTL5,PLG,-0.7902311196893632,0.7902311196893632,-1,9.527581454133809e-05
ANGPTL5,PLOD1,0.8643463281806621,0.8643463281806621,1,3.7344226873233235e-06
ANGPTL5,PLOD2,0.8876692910836107,0.8876692910836107,1,8.911519117161944e-07
ANGPTL5,PLXDC2,0.5330739299610895,0.5330739299610895,1,0.02272864866087629
ANGPTL5,PLXNB2,0.5622568093385214,0.5622568093385214,1,0.015150221860754525
ANGPTL5,PODN,-0.7057297462259695,0.7057297462259695,-1,0.001066291820185188
ANGPTL5,POSTN,-0.7202303315279039,0.7202303315279039,-1,0.0007489777810397375
ANGPTL5,PPBP,0.8876692910836107,0.8876692910836107,1,8.911519117161944e-07
ANGPTL5,PRG4,-0.9961089494163425,0.9961089494163425,-1,2.6098289135920717e-18
ANGPTL5,PRSS2,0.593565632007882,0.593565632007882,1,0.009406992127080453
ANGPTL5,PTN,0.8876692910836107,0.8876692910836107,1,8.911519117161944e-07
ANGPTL5,PZP,-0.7498378553650924,0.7498378553650924,-1,0.00033934345773628077
