Protein_A,Protein_B,Raw_Correlation,Latent_Similarity,Difference
CXCL10,MBL1,0.09128308430182874,0.9232029,0.8319197879744774
IL17D,MBL1,0.09128308430182874,0.9232029,0.8319197879744774
GLDN,MBL1,0.09128308430182874,0.9232029,0.8319197879744774
MBL1,S100A7L2,0.09128308430182874,0.9232029,0.8319197879744774
COL27A1,MBL1,0.09128308430182874,0.9232029,0.8319197879744774
C1QTNF8,MBL1,0.09128308430182874,0.9232029,0.8319197879744774
ANXA8L2;ANXA8,MBL1,0.09128308430182874,0.9232029,0.8319197879744774
Clec10a,TNFSF12,0.062499999999999986,0.8943292,0.8318291902542114
ADAMTSL2,ANXA9,0.019496334116201695,0.8511713,0.8316749806001374
Efemp2,Mstn,0.06435496046745134,0.89594483,0.8315898732880418
PLXNB2;MKIAA0315,REG1A;REG1B,0.08742817466152848,0.91890544,0.8314772623311167
TSKU,Try4,0.05364923687222598,0.8850235,0.8313742378210723
CRLF3,LEFTY2;LEFTY1,0.022191939098063166,0.8535272,0.8313352492030233
Adam11,Col25a1,0.116348508785841,0.9473196,0.8309711180223255
GREM1,HYAL2,0.06249999999999997,0.8934409,0.8309409022331238
COL9A3,Fgf2,0.0796177840302968,0.9105512,0.8309334063459849
Col25a1,Ovos,0.05619053514052562,0.88710916,0.8309186252827532
ANXA9,Clec10a,0.06250000000000001,0.89329964,0.8307996392250061
INHBA,MMP8,0.005505755930305704,0.8360672,0.8305614437767256
ISM2,Sfrp1,0.06131889348678987,0.8918476,0.8305287169868429
Col4a5,Mstn,0.06435496046745137,0.8947721,0.830417151902086
MMP1,MMP8,0.062499999999999986,0.8929038,0.8304038047790527
MMP8,NRP2,0.062499999999999986,0.8929038,0.8304038047790527
MMP8,PCSK6,0.062499999999999986,0.8929038,0.8304038047790527
MMP8,NGF,0.062499999999999986,0.8929038,0.8304038047790527
C1QTNF1,MMP8,0.062499999999999986,0.89290375,0.830403745174408
LGI4,MMP8,0.062499999999999986,0.89290375,0.830403745174408
BMP8A;BMP8B,MMP8,0.062499999999999986,0.89290375,0.830403745174408
IHH,MMP8,0.062499999999999986,0.89290375,0.830403745174408
MMP8,WNT11,0.062499999999999986,0.89290375,0.830403745174408
ISM1,MMP8,0.062499999999999986,0.89290375,0.830403745174408
ADAM12,MMP8,0.062499999999999986,0.89290375,0.830403745174408
ADAMTS1,MMP8,0.062499999999999986,0.89290375,0.830403745174408
ANGPTL1,MMP8,0.062499999999999986,0.89290375,0.830403745174408
CELA3A;CELA3B,MMP8,0.062499999999999986,0.89290375,0.830403745174408
MMP8,TNN,0.062499999999999986,0.89290375,0.830403745174408
CLC,MMP8,0.062499999999999986,0.89290375,0.830403745174408
HGF,MMP8,0.062499999999999986,0.89290375,0.830403745174408
MMP8,SLIT2,0.062499999999999986,0.89290375,0.830403745174408
Adamtsl1,CTSA,0.09997803708403169,0.9303389,0.8303608820787185
Efemp2,HGFAC,0.010881933807842211,0.8411581,0.8302761582141
GREM1,WNT9A,0.06250000000000003,0.89273816,0.8302381634712219
GREM1,TGFB2,0.06250000000000003,0.89273816,0.8302381634712219
GREM1,SERPINB9B,0.06250000000000003,0.89273816,0.8302381634712219
BMP6,Clec10a,0.03167401569110602,0.86185944,0.8301854251124218
BMPER,SULF1,0.09061043339757344,0.9207566,0.8301461450478611
ADAMTS2,BMPER,0.09061043339757344,0.9207566,0.8301461450478611
BMPER,REG4,0.09061043339757344,0.9207566,0.8301461450478611
BMPER,IBSP,0.09061043339757344,0.9207566,0.8301461450478611
BMPER,MATN1,0.09061043339757344,0.9207566,0.8301461450478611
BMPER,WFIKKN2,0.09061043339757344,0.9207566,0.8301461450478611
BMPER,PCSK5,0.09061043339757344,0.9207566,0.8301461450478611
BMPER,PODNL1,0.09061043339757344,0.9207566,0.8301461450478611
BMPER,LEP,0.09061043339757344,0.9207566,0.8301461450478611
PAPPA,PF4;PF4V1,0.06019448693401659,0.89029443,0.830099945706059
CTSA,LGALSL,0.04269284060594252,0.87279034,0.8300974960029442
CXCL15,IGFBP4,0.0625,0.89228237,0.8297823667526245
ADAMTS16,CXCL15,0.06249999999999999,0.89228237,0.8297823667526245
ANXA8L2;ANXA8,CXCL15,0.06249999999999999,0.89228237,0.8297823667526245
COL27A1,CXCL15,0.06249999999999999,0.89228237,0.8297823667526245
CXCL15,GLDN,0.0625,0.89228237,0.8297823667526245
CXCL15,S100A7L2,0.0625,0.89228237,0.8297823667526245
CXCL15,IL17D,0.0625,0.89228237,0.8297823667526245
CXCL10,CXCL15,0.06249999999999999,0.89228237,0.8297823667526245
C1QTNF8,CXCL15,0.06249999999999999,0.89228237,0.8297823667526245
HTRA4,Try4,0.05589897838610648,0.88568074,0.8297817567251301
MMP3,MMP8,0.0031666206703147705,0.83282226,0.8296556425704994
GDF5,Try4,0.02689039787185987,0.8564868,0.8295963994609038
Clec10a,MST1;MST1L,0.07036414280378517,0.8998081,0.829443966002825
CCL16,TNFSFM13;TNFSF13,0.08965908259864762,0.9190673,0.8294082406092076
Col4a5,PAPPA,0.06249999999999994,0.89184505,0.8293450474739076
Adamtsl1,CCL14,0.09991640099217787,0.92923325,0.8293168520099888
CRISPLD2,PAPPA,0.0798197424905727,0.90897036,0.8291506134969762
CRLF3,ECM1,0.0650849068571444,0.8941935,0.8291085636209135
MMP8,S100A7L2,0.06250000000000007,0.8915983,0.8290982842445372
COL27A1,MMP8,0.06250000000000007,0.8915983,0.8290982842445372
IGFBP4,MMP8,0.06250000000000007,0.8915983,0.8290982842445372
GLDN,MMP8,0.06250000000000007,0.8915983,0.8290982842445372
IL17D,MMP8,0.06250000000000007,0.8915983,0.8290982842445372
CXCL10,MMP8,0.06250000000000007,0.8915983,0.8290982842445372
C1QTNF8,MMP8,0.06250000000000007,0.8915983,0.8290982842445372
ADAMTS16,MMP8,0.06250000000000007,0.8915983,0.8290982842445372
ANXA8L2;ANXA8,MMP8,0.06250000000000007,0.8915983,0.8290982842445372
Clec1a,HGFAC,0.010881933807842198,0.83991605,0.8290341166262704
CXCL15,GDF5,0.04383853530824295,0.8727655,0.8289269461637724
INHBA,WNT9A,0.0055057559303057025,0.8340156,0.8285098519035566
INHBA,TGFB2,0.0055057559303057025,0.83401555,0.8285097922989119
INHBA,SERPINB9B,0.0055057559303057025,0.83401555,0.8285097922989119
GREM1,HCFC2,0.06250000000000001,0.89096713,0.8284671306610107
CCL14,CD209,0.07381817511479684,0.9022829,0.8284647185428875
EMID1,INHBA,0.005505755930305696,0.83396876,0.8284630026527632
CCL21C;CCL21B;CCL21A,Pik3ip1,0.034339146596029074,0.8627812,0.8284420800389501
CCL14,Fgf2,0.0999164009921779,0.9282955,0.8283790921337376
ANXA9,Fgf2,0.06250000000000001,0.8908585,0.8283584713935852
Fgf2,TNFSF12,0.06250000000000001,0.8908258,0.8283258080482483
CXCL15,PDGFC,0.09244220800095339,0.9207307,0.8282885020286487
GDF5,Kcp,0.04383853530824296,0.87199414,0.828155602455734
HCFC2,INHBA,0.00550575593030569,0.83364224,0.8281364884086836
PAPPA,SFTPB,0.09003684215098913,0.91813654,0.8280996949240536
EMID1,ITIH6,0.029876313427614643,0.8576238,0.8277475021088844
PLXNB2;MKIAA0315,Tgm1,0.06250000000000006,0.89021087,0.8277108669281006
CCL21C;CCL21B;CCL21A,Fgf2,0.06249999999999999,0.89010596,0.8276059627532959
CCL14,Pik3ip1,0.05489670305628833,0.8824744,0.8275777193985456
Col4a5,ITIH6,0.02987631342761465,0.85725844,0.8273821256364112
Fgf2,IL16,0.06250000000000001,0.88985217,0.8273521661758423
IL16,MMP3,0.0031666206703147683,0.83037335,0.8272067261352577
CTSH,PAPPA,0.025655320746264417,0.8526763,0.8270209516460085
ISM2,WNT3A,0.061318893486789865,0.8882241,0.8269052314216574
CRLF3,WFIKKN2,0.062499999999999986,0.8893882,0.8268882036209106
CRLF3,MATN1,0.062499999999999986,0.8893882,0.8268882036209106
CRLF3,LEP,0.062499999999999986,0.8893882,0.8268882036209106
CRLF3,PCSK5,0.062499999999999986,0.8893882,0.8268882036209106
ADAMTS2,CRLF3,0.06249999999999998,0.8893882,0.8268882036209106
CRLF3,PODNL1,0.062499999999999986,0.8893882,0.8268882036209106
CRLF3,REG4,0.062499999999999986,0.8893882,0.8268882036209106
CRLF3,IBSP,0.062499999999999986,0.8893882,0.8268882036209106
CRLF3,SULF1,0.062499999999999986,0.8893882,0.8268882036209106
ANGPTL3,TNFSFM13;TNFSF13,0.09082483201391753,0.9176888,0.8268639549695724
Mmp2,WIF1,0.03390209881267573,0.8607419,0.8268398145059583
Sema6d,Wnt10a,0.06674563831942103,0.8934883,0.8267426496062992
Cd209d,Sema6d,0.06674563831942099,0.8934025,0.8266568785224675
COL9A3,CPAMD8,0.02383935697477068,0.8504856,0.8266462659080723
HGFAC,Pik3ip1,0.00597882112441246,0.8325706,0.82659179130616
MST1;MST1L,SFTPC,0.07036414280378521,0.89686966,0.8265055166200429
Clec10a,S100a16,0.006655553166956807,0.83299845,0.8263429014038135
REG1A;REG1B,S100G,0.08742817466152852,0.9137093,0.8262811082135325
INHBA,WNT3A,0.005505755930305696,0.831674,0.8261682238289106
CXCL15,IHH,0.06249999999999996,0.8886251,0.8261250853538513
CXCL15,ISM1,0.06249999999999996,0.8886251,0.8261250853538513
CXCL15,MMP1,0.06249999999999996,0.8886251,0.8261250853538513
CXCL15,TNN,0.06249999999999996,0.8886251,0.8261250853538513
BMP8A;BMP8B,CXCL15,0.06249999999999996,0.8886251,0.8261250853538513
CXCL15,NGF,0.06249999999999996,0.8886251,0.8261250853538513
CXCL15,NRP2,0.06249999999999996,0.8886251,0.8261250853538513
CXCL15,HGF,0.06249999999999996,0.8886251,0.8261250853538513
CXCL15,WNT11,0.06249999999999996,0.8886251,0.8261250853538513
CXCL15,PCSK6,0.06249999999999996,0.8886251,0.8261250853538513
CXCL15,SLIT2,0.06249999999999996,0.8886251,0.8261250853538513
C1QTNF1,CXCL15,0.06249999999999996,0.8886251,0.8261250853538513
CXCL15,LGI4,0.06249999999999996,0.8886251,0.8261250853538513
CELA3A;CELA3B,CXCL15,0.06249999999999996,0.8886251,0.8261250853538513
ADAM12,CXCL15,0.06249999999999996,0.8886251,0.8261250853538513
CLC,CXCL15,0.06249999999999996,0.8886251,0.8261250853538513
ADAMTS1,CXCL15,0.06249999999999996,0.8886251,0.8261250853538513
ANGPTL1,CXCL15,0.06249999999999996,0.8886251,0.8261250853538513
IL16,Tgm1,0.06250000000000006,0.888576,0.8260759711265564
CXCL15,LEP,0.06249999999999998,0.8883295,0.8258295059204102
CXCL15,SULF1,0.06249999999999998,0.8883295,0.8258295059204102
CXCL15,MATN1,0.06249999999999998,0.8883295,0.8258295059204102
CXCL15,PODNL1,0.06249999999999998,0.8883295,0.8258295059204102
CXCL15,IBSP,0.06249999999999998,0.8883295,0.8258295059204102
CXCL15,REG4,0.06249999999999998,0.8883295,0.8258295059204102
ADAMTS2,CXCL15,0.06249999999999998,0.8883295,0.8258295059204102
CXCL15,PCSK5,0.06249999999999998,0.8883295,0.8258295059204102
CXCL15,WFIKKN2,0.06249999999999998,0.88832945,0.8258294463157654
ADAMTSL2,MMP8,0.019496334116201677,0.8452214,0.8257250661447236
ECM1,WIF1,0.03658519202985984,0.8622562,0.8256710368939377
INHBA,Sfrp1,0.005505755930305703,0.8309922,0.8254864659019697
ECM1,SERPINB6;SERPINB6A,0.06508490685714442,0.89041024,0.8253253376077299
CD209,PAPPA,0.046098928377387376,0.8710381,0.8249391508843924
Adamtsl1,Pik3ip1,0.034339146596029074,0.8592517,0.8249125313939306
ANXA9,Pik3ip1,0.034339146596029095,0.85920995,0.8248708081425878
Masp2,Try4,0.03833727233754615,0.8631589,0.82482160932673
INHBA,SERPINB6;SERPINB6A,0.005505755930305696,0.83032066,0.8248149003692854
MST1;MST1L,PLAU,0.0703641428037852,0.8951074,0.8247432456926137
Adam11,Ccl21c,0.1340752394187418,0.95878714,0.8247119038116965
ECM1,LGALSL,0.0650849068571444,0.88976914,0.8246842300485258
HYAL1,Mstn,0.001194518337967248,0.82579017,0.8245956485168912
Sfrp1,Try4,0.03833727233754614,0.8629282,0.8245909393514492
ADAMTSL2,CCL21C;CCL21B;CCL21A,0.01949633411620168,0.84402335,0.8245270127847383
Pik3ip1,TNFSF12,0.034339146596029074,0.8585439,0.8242047262372229
Gas6,S100A7L2,0.06250000000000004,0.8866721,0.8241720795631409
CXCL10,Gas6,0.06250000000000004,0.8866721,0.8241720795631409
ADAMTS16,Gas6,0.06250000000000004,0.8866721,0.8241720795631409
ANXA8L2;ANXA8,Gas6,0.06250000000000004,0.8866721,0.8241720795631409
C1QTNF8,Gas6,0.06250000000000004,0.8866721,0.8241720795631409
COL27A1,Gas6,0.06250000000000004,0.8866721,0.8241720795631409
Gas6,IGFBP4,0.06250000000000004,0.8866721,0.8241720795631409
Gas6,IL17D,0.06250000000000004,0.8866721,0.8241720795631409
GLDN,Gas6,0.06250000000000004,0.886672,0.8241720199584961
LGALSL,S100a16,0.006655553166956813,0.83080363,0.8241480795692493
Adamtsl1,Col4a5,0.06250000000000003,0.88664603,0.824146032333374
Fgf2,PLXNB2;MKIAA0315,0.06250000000000001,0.88655937,0.8240593671798706
Gas6,Pik3ip1,0.03433914659602907,0.85834706,0.8240079117001745
NID2;NID-2,PAPPA,0.06249999999999997,0.88642347,0.8239234685897827
TNFSF12,Tgm1,0.06250000000000001,0.88642097,0.8239209651947021
ISM2,Try4,0.03761278590464072,0.86148083,0.8238680461952739
CPAMD8,LGALS9,0.06694224467337176,0.8906907,0.8237484396451707
CCL21C;CCL21B;CCL21A,Clec10a,0.062499999999999965,0.88613224,0.8236322402954102
Efemp2,WIF1,0.02347201706131076,0.847061,0.8235889613513174
Cx3cl1,FGL2,0.002597551081436534,0.8261764,0.8235788538715664
MBL1,TSKU,0.12774168618511694,0.9513081,0.8235663854281948
ANXA9,Tgm1,0.06250000000000004,0.88602376,0.823523759841919
Fgf2,Masp2,0.06249999999999997,0.88596344,0.8234634399414062
HYAL1,SFTPC,0.0011600876697098193,0.82462263,0.8234625434032883
HGFAC,Mmp2,0.015717455992930406,0.8389578,0.8232403305671282
HYAL1,MBL1,0.0016943420888261371,0.8247574,0.8230630550860091
Sfrp1,Tgm1,0.06250000000000007,0.88529813,0.8227981328964232
HYAL1,SERPINA3G,0.001160087669709819,0.8239537,0.8227936004749741
Fgf2,SFTPC,0.06250000000000001,0.8852495,0.8227494955062866
ISM2,Lama3,0.03886518578361819,0.8613908,0.8225256433026855
Fgf2,PLAU,0.06250000000000001,0.8847159,0.8222159147262573
HYAL1,PLAU,0.0011600876697098164,0.82330954,0.8221494530788864
Try4,WNT3A,0.038337272337546094,0.8603693,0.8220320523465969
ITIH6,Mstn,0.030763023512757247,0.85278034,0.8220173185892935
CXCL15,ISM2,0.06131889348678987,0.8833131,0.8219942259246786
CRLF3,INHBA,0.005505755930305701,0.8274578,0.8219520296760786
F13b,Sparcl1,0.012604089073595118,0.83424103,0.8216369435268077
Aebp1,Tgfbi,0.0562105118595808,0.8777938,0.8215832770503313
GREM1,WNT3A,0.06250000000000004,0.8839006,0.8214005827903748
CD209,WIF1,0.009004257159102367,0.8303409,0.8213366647197123
Masp2,PODN,0.01324255226113932,0.8345355,0.8212929272844539
Gas6,SERPINB6;SERPINB6A,0.06250000000000004,0.8837705,0.8212705254554749
MASP1,S100a16,0.008346066492885364,0.8294734,0.8211273097812235
FGL2,Sdc4,0.0019605019417751916,0.8230598,0.8210992953452121
Kcp,REG1A;REG1B,0.08742817466152848,0.9084856,0.821057416750062
Pik3ip1,WIF1,0.012896144556365528,0.8339105,0.8210143802887577
S100a16,TNFSF10,0.00015178500392272744,0.8210554,0.8209036272885577
Col4a5,EMID1,0.06250000000000001,0.88329005,0.8207900524139404
CTSA,SFTPC,0.04269284060594253,0.8634478,0.8207549447715599
Masp2,TNFSF10,0.0014253605233399613,0.8221516,0.8207262407912047
EMID1,MMP3,0.003166620670314765,0.82381946,0.8206528378143348
Kcp,Pik3ip1,0.034339146596029095,0.85497636,0.8206372094334814
CCL21C;CCL21B;CCL21A,Tgm1,0.06250000000000003,0.8829851,0.8204851150512695
INHBA,Masp2,0.005505755930305699,0.82592857,0.8204228129097212
Fgf2,PDGFC,0.09244220800095337,0.9128391,0.8203969066650317
CCL16,NID2;NID-2,0.08965908259864754,0.90987206,0.8202129724550634
HYAL1,Kcp,0.0011600876697098175,0.8211342,0.8199741219631638
HTRA4,Pik3ip1,0.05006937364943573,0.8696473,0.8195779504357998
PODN,TGFB2,0.030459349401298547,0.8500267,0.8195673773214187
PODN,SERPINB9B,0.030459349401298547,0.8500267,0.8195673773214187
PODN,WNT9A,0.030459349401298547,0.8500267,0.8195673773214187
S100A12,SERPINB1A,0.061276857783453445,0.8805685,0.8192916465500426
ECM1,FAM132A,0.06508490685714438,0.88431484,0.8192299282144193
IL16,Pik3ip1,0.03433914659602906,0.8535123,0.8191731405438635
GREM1,Sfrp1,0.06250000000000007,0.88165444,0.8191544413566588
SPON2,TSKU,0.038331012953682256,0.8571453,0.81881429649456
CTSA,PLAU,0.04269284060594253,0.86142474,0.8187319035232383
MIF,NDNF,0.061437417592249695,0.8800937,0.8186562761409656
Tgm1,WNT3A,0.0625,0.8810426,0.8185425996780396
PODN,Sfrp1,0.013242552261139334,0.831731,0.818488469143127
CXCL15,Try4,0.0383372723375461,0.85671484,0.8183775723661282
Clec10a,ITIH6,0.029876313427614643,0.8482075,0.8183311603272682
COL9A3,Try4,0.04883725870850276,0.86716074,0.8183234788059931
MMP3,TNFSF12,0.003166620670314763,0.8214232,0.8182565522804298
Fgf2,Sfrp1,0.0625,0.8806682,0.8181682229042053
ECM1,EMID1,0.06508490685714444,0.88324296,0.8181580578874235
ANGPTL3,Kcp,0.0908248320139174,0.9088057,0.8179808959447618
ISM2,Tgm1,0.06131889348678986,0.8792936,0.8179747270996054
Adamtsl1,REG1A;REG1B,0.08742817466152863,0.9051882,0.8177600281964426
Fgf2,WNT3A,0.0625,0.8801675,0.8176674842834473
Col4a5,HYAL1,0.0011600876697098158,0.81867576,0.817515668784758
CLEC1A,PODN,0.030459349401298578,0.84795743,0.8174980828687515
Clec10a,SLIT2,0.06249999999999997,0.8799855,0.817485511302948
CELA3A;CELA3B,Clec10a,0.06249999999999998,0.8799855,0.817485511302948
BMP8A;BMP8B,Clec10a,0.06249999999999998,0.8799855,0.817485511302948
CLC,Clec10a,0.06249999999999998,0.8799855,0.817485511302948
ADAMTS1,Clec10a,0.06249999999999998,0.8799855,0.817485511302948
Clec10a,NRP2,0.06249999999999997,0.8799855,0.817485511302948
Clec10a,ISM1,0.06249999999999997,0.8799855,0.817485511302948
Clec10a,MMP1,0.06249999999999997,0.8799855,0.817485511302948
Clec10a,TNN,0.06249999999999997,0.8799855,0.817485511302948
C1QTNF1,Clec10a,0.06249999999999998,0.8799855,0.817485511302948
ANGPTL1,Clec10a,0.06249999999999998,0.8799855,0.817485511302948
Clec10a,IHH,0.06249999999999997,0.8799855,0.817485511302948
Clec10a,NGF,0.06249999999999997,0.8799855,0.817485511302948
ADAM12,Clec10a,0.06249999999999998,0.8799855,0.817485511302948
Clec10a,PCSK6,0.06249999999999997,0.8799855,0.817485511302948
Clec10a,HGF,0.06249999999999997,0.8799855,0.817485511302948
Clec10a,LGI4,0.06249999999999997,0.8799855,0.817485511302948
Clec10a,WNT11,0.06249999999999997,0.87998545,0.8174854516983032
Clec1a,Tgm1,0.06249999999999996,0.87997746,0.8174774646759033
HTRA3,S100a16,0.00736063123925669,0.82458407,0.8172234356285717
CCL16,PLAU,0.08965908259864763,0.9068664,0.8172072890329747
SERPINA3G,SMOC1,0.06370181740456787,0.88074356,0.8170417457706336
CTSA,FAM132A,0.04269284060594252,0.8597272,0.8170343632400353
ANGPTL3,LEFTY2;LEFTY1,0.07671503586243092,0.89369977,0.8169847293429524
Fgf2,TSKU,0.08746259449528553,0.90439194,0.8169293499131313
ANXA9,MMP3,0.0031666206703147644,0.82000566,0.8168390346183815
HCFC2,PODN,0.0304593494012985,0.8472247,0.8167653629705277
NID2;NID-2,PRSS3P2;PRSS2;PRSS1,0.06804389103225458,0.88462216,0.816578265587771
C1QTNF8,S100G,0.062499999999999986,0.879076,0.8165760040283203
IL17D,S100G,0.062499999999999986,0.879076,0.8165760040283203
S100A7L2,S100G,0.062499999999999986,0.879076,0.8165760040283203
ADAMTS16,S100G,0.062499999999999986,0.879076,0.8165760040283203
GLDN,S100G,0.062499999999999986,0.879076,0.8165760040283203
IGFBP4,S100G,0.062499999999999986,0.879076,0.8165760040283203
CXCL10,S100G,0.062499999999999986,0.879076,0.8165760040283203
ANXA8L2;ANXA8,S100G,0.062499999999999986,0.879076,0.8165760040283203
COL27A1,S100G,0.062499999999999986,0.879076,0.8165760040283203
CCL16,SFTPC,0.08965908259864765,0.90618414,0.8165250542688756
Clec10a,LEFTY2;LEFTY1,0.022191939098063166,0.8387152,0.8165232565577596
Clec1a,PLXNB2;MKIAA0315,0.06249999999999993,0.87869114,0.8161911368370057
HYAL1,HYAL2,0.001160087669709818,0.81734765,0.8161875580898728
PF4;PF4V1,WISP3,0.07029823371809539,0.8863937,0.8160954921539444
BMPER,COL9A3,0.14336355485621977,0.95944065,0.8160770936995358
CCL16,MBL1,0.13094972152443154,0.9468647,0.8159150026348092
HYAL2,Masp2,0.062499999999999965,0.8783413,0.8158413171768188
CCL14,CTSH,0.09790825333485391,0.91370076,0.8157925060760043
Gpc4,Ovos,0.014841749948039818,0.83054304,0.8157012912812083
REG1A;REG1B,TNFSFM13;TNFSF13,0.0874281746615286,0.9031219,0.8156937139760141
Col4a5,GDF5,0.043838535308242964,0.8595247,0.8156861915594328
Pik3ip1,TSKU,0.04805425366468253,0.86372876,0.8156745080082911
PODN,SEMA3F,0.030459349401298564,0.84611404,0.815654690019783
COL9A3,PF4;PF4V1,0.08762181776384494,0.90322244,0.8156006239094339
EMID1,IL17D,0.0625,0.8780512,0.815551221370697
ADAMTS16,EMID1,0.0625,0.8780512,0.815551221370697
EMID1,IGFBP4,0.0625,0.8780512,0.815551221370697
CXCL10,EMID1,0.0625,0.8780512,0.815551221370697
ANXA8L2;ANXA8,EMID1,0.0625,0.8780512,0.815551221370697
EMID1,S100A7L2,0.0625,0.8780512,0.815551221370697
C1QTNF8,EMID1,0.0625,0.8780512,0.815551221370697
COL27A1,EMID1,0.0625,0.8780512,0.815551221370697
EMID1,GLDN,0.0625,0.87805116,0.8155511617660522
Col4a5,PDGFC,0.09244220800095335,0.9079764,0.815534180930321
CD209,PCSK5,0.04609892837738739,0.8615589,0.8154599858071829
CD209,IBSP,0.04609892837738739,0.8615589,0.8154599858071829
ADAMTS2,CD209,0.04609892837738738,0.8615589,0.8154599858071829
CD209,PODNL1,0.04609892837738739,0.8615589,0.8154599858071829
CD209,LEP,0.04609892837738739,0.8615589,0.8154599858071829
CD209,MATN1,0.04609892837738739,0.8615589,0.8154599858071829
CD209,WFIKKN2,0.04609892837738739,0.8615589,0.8154599858071829
CD209,REG4,0.04609892837738739,0.8615589,0.8154599858071829
CD209,SULF1,0.04609892837738739,0.8615589,0.8154599858071829
GDF5,S100G,0.04383853530824293,0.85923946,0.8154009237295379
INHBA,PLXNB2;MKIAA0315,0.005505755930305693,0.8208239,0.8153181519218672
Clec10a,GDF5,0.04383853530824295,0.85912436,0.8152858271604765
Fgf2,GDF10,0.012715241025440381,0.827947,0.8152317795052603
HCFC2,ISM2,0.061318893486789844,0.8763704,0.8150514769012411
ADAMTSL2,EMID1,0.019496334116201688,0.8345201,0.8150237674310395
PDGFC,S100G,0.09244220800095335,0.9073558,0.8149135773689197
ISM2,S100G,0.06131889348678984,0.8761389,0.8148200320655783
PF4;PF4V1,SERPINB6B,0.07180217065846554,0.8864271,0.8146249338146485
CTSH,SVEP1,0.13438181661136903,0.94856596,0.8141841433190509
