Protein_ID,Protein_Name,Gene_Symbol,Tissue,Species,Age,Age_Unit,Abundance,Abundance_Unit,Method,Study_ID,Sample_ID
Q3UDD3,Q3UDD3_MOUSE;PDIP3_MOUSE,Poldip3,Ovary,Mus musculus,Old,categorical,311776.3125,LFQ,DIA,Dipali_2023,Old_pooled
Q3UDD3,Q3UDD3_MOUSE;PDIP3_MOUSE,Poldip3,Ovary,Mus musculus,Young,categorical,375238.75,LFQ,DIA,Dipali_2023,Young_pooled
F8VPR1,F8VPR1_MOUSE;LMOD1_MOUSE,Lmod1,Ovary,Mus musculus,Old,categorical,313099.6875,LFQ,DIA,Dipali_2023,Old_pooled
F8VPR1,F8VPR1_MOUSE;LMOD1_MOUSE,Lmod1,Ovary,Mus musculus,Young,categorical,369308.4375,LFQ,DIA,Dipali_2023,Young_pooled
P63017,HSP7C_MOUSE,Hspa8,Ovary,Mus musculus,Old,categorical,68386256.0,LFQ,DIA,Dipali_2023,Old_pooled
P63017,HSP7C_MOUSE,Hspa8,Ovary,Mus musculus,Young,categorical,71587144.0,LFQ,DIA,Dipali_2023,Young_pooled
P10630,IF4A2_MOUSE,Eif4a2,Ovary,Mus musculus,Old,categorical,6450760.0,LFQ,DIA,Dipali_2023,Old_pooled
P10630,IF4A2_MOUSE,Eif4a2,Ovary,Mus musculus,Young,categorical,7942919.5,LFQ,DIA,Dipali_2023,Young_pooled
P12815,PDCD6_MOUSE,Pdcd6,Ovary,Mus musculus,Old,categorical,1267085.5,LFQ,DIA,Dipali_2023,Old_pooled
P12815,PDCD6_MOUSE,Pdcd6,Ovary,Mus musculus,Young,categorical,1139369.875,LFQ,DIA,Dipali_2023,Young_pooled
P16460,ASSY_MOUSE,Ass1,Ovary,Mus musculus,Old,categorical,160297.609375,LFQ,DIA,Dipali_2023,Old_pooled
P16460,ASSY_MOUSE,Ass1,Ovary,Mus musculus,Young,categorical,308046.125,LFQ,DIA,Dipali_2023,Young_pooled
E9Q2Q6,E9Q2Q6_MOUSE;F6ZBY9_MOUSE;Q5SQA2_MOUSE;Q5SQA3_MOUSE;Q5SQA4_MOUSE;TLE1_MOUSE;TLE1_MOUSE;TLE1_MOUSE;TLE1_MOUSE;TLE4_MOUSE,Tle1;Tle4;Tle1;Tle1;Tle1;Tle1;Tle1;Tle1;Tle1;Tle4,Ovary,Mus musculus,Old,categorical,16143.625,LFQ,DIA,Dipali_2023,Old_pooled
E9Q2Q6,E9Q2Q6_MOUSE;F6ZBY9_MOUSE;Q5SQA2_MOUSE;Q5SQA3_MOUSE;Q5SQA4_MOUSE;TLE1_MOUSE;TLE1_MOUSE;TLE1_MOUSE;TLE1_MOUSE;TLE4_MOUSE,Tle1;Tle4;Tle1;Tle1;Tle1;Tle1;Tle1;Tle1;Tle1;Tle4,Ovary,Mus musculus,Young,categorical,21994.666015625,LFQ,DIA,Dipali_2023,Young_pooled
P13745,GSTA1_MOUSE,Gsta1,Ovary,Mus musculus,Old,categorical,1865091.375,LFQ,DIA,Dipali_2023,Old_pooled
P13745,GSTA1_MOUSE,Gsta1,Ovary,Mus musculus,Young,categorical,2164449.5,LFQ,DIA,Dipali_2023,Young_pooled
H7BWY6,H7BWY6_MOUSE;RET4_MOUSE,Rbp4,Ovary,Mus musculus,Old,categorical,126605.2890625,LFQ,DIA,Dipali_2023,Old_pooled
H7BWY6,H7BWY6_MOUSE;RET4_MOUSE,Rbp4,Ovary,Mus musculus,Young,categorical,85867.28125,LFQ,DIA,Dipali_2023,Young_pooled
Q8VDJ3,VIGLN_MOUSE,Hdlbp,Ovary,Mus musculus,Old,categorical,2500956.25,LFQ,DIA,Dipali_2023,Old_pooled
Q8VDJ3,VIGLN_MOUSE,Hdlbp,Ovary,Mus musculus,Young,categorical,2816661.5,LFQ,DIA,Dipali_2023,Young_pooled
Q9DBR7,MYPT1_MOUSE,Ppp1r12a,Ovary,Mus musculus,Old,categorical,878138.25,LFQ,DIA,Dipali_2023,Old_pooled
Q9DBR7,MYPT1_MOUSE,Ppp1r12a,Ovary,Mus musculus,Young,categorical,920315.3125,LFQ,DIA,Dipali_2023,Young_pooled
Q9JJI8,RL38_MOUSE,Rpl38,Ovary,Mus musculus,Old,categorical,2085720.125,LFQ,DIA,Dipali_2023,Old_pooled
Q9JJI8,RL38_MOUSE,Rpl38,Ovary,Mus musculus,Young,categorical,2765670.5,LFQ,DIA,Dipali_2023,Young_pooled
Q791V5,MTCH2_MOUSE,Mtch2,Ovary,Mus musculus,Old,categorical,3085944.0,LFQ,DIA,Dipali_2023,Old_pooled
Q791V5,MTCH2_MOUSE,Mtch2,Ovary,Mus musculus,Young,categorical,2554504.75,LFQ,DIA,Dipali_2023,Young_pooled
Q9CR00,PSMD9_MOUSE,Psmd9,Ovary,Mus musculus,Old,categorical,589701.125,LFQ,DIA,Dipali_2023,Old_pooled
Q9CR00,PSMD9_MOUSE,Psmd9,Ovary,Mus musculus,Young,categorical,642888.9375,LFQ,DIA,Dipali_2023,Young_pooled
Q9CR57,RL14_MOUSE,Rpl14,Ovary,Mus musculus,Old,categorical,5238534.5,LFQ,DIA,Dipali_2023,Old_pooled
Q9CR57,RL14_MOUSE,Rpl14,Ovary,Mus musculus,Young,categorical,6470171.0,LFQ,DIA,Dipali_2023,Young_pooled
Q8BH95,ECHM_MOUSE,Echs1,Ovary,Mus musculus,Old,categorical,10470978.0,LFQ,DIA,Dipali_2023,Old_pooled
Q8BH95,ECHM_MOUSE,Echs1,Ovary,Mus musculus,Young,categorical,9489663.0,LFQ,DIA,Dipali_2023,Young_pooled
Q8VEB4,PAG15_MOUSE,Pla2g15,Ovary,Mus musculus,Old,categorical,167686.5625,LFQ,DIA,Dipali_2023,Old_pooled
Q8VEB4,PAG15_MOUSE,Pla2g15,Ovary,Mus musculus,Young,categorical,120540.8828125,LFQ,DIA,Dipali_2023,Young_pooled
P41105,RL28_MOUSE,Rpl28,Ovary,Mus musculus,Old,categorical,3098210.75,LFQ,DIA,Dipali_2023,Old_pooled
P41105,RL28_MOUSE,Rpl28,Ovary,Mus musculus,Young,categorical,3452919.5,LFQ,DIA,Dipali_2023,Young_pooled
B1B1A8,B1B1A8_MOUSE;MYLK_MOUSE;MYLK_MOUSE,Mylk,Ovary,Mus musculus,Old,categorical,2313650.25,LFQ,DIA,Dipali_2023,Old_pooled
B1B1A8,B1B1A8_MOUSE;MYLK_MOUSE;MYLK_MOUSE,Mylk,Ovary,Mus musculus,Young,categorical,2511329.5,LFQ,DIA,Dipali_2023,Young_pooled
Q8BWY3,ERF1_MOUSE,Etf1,Ovary,Mus musculus,Old,categorical,1547716.625,LFQ,DIA,Dipali_2023,Old_pooled
Q8BWY3,ERF1_MOUSE,Etf1,Ovary,Mus musculus,Young,categorical,1715081.875,LFQ,DIA,Dipali_2023,Young_pooled
E9Q9H2,E9Q9H2_MOUSE;DNJC2_MOUSE,Dnajc2,Ovary,Mus musculus,Old,categorical,113857.546875,LFQ,DIA,Dipali_2023,Old_pooled
E9Q9H2,E9Q9H2_MOUSE;DNJC2_MOUSE,Dnajc2,Ovary,Mus musculus,Young,categorical,156237.40625,LFQ,DIA,Dipali_2023,Young_pooled
P58281-2,OPA1_MOUSE,Opa1,Ovary,Mus musculus,Old,categorical,1147049.75,LFQ,DIA,Dipali_2023,Old_pooled
P58281-2,OPA1_MOUSE,Opa1,Ovary,Mus musculus,Young,categorical,983778.0,LFQ,DIA,Dipali_2023,Young_pooled
A0A0R4J259,A0A0R4J259_MOUSE;HNRPQ_MOUSE,Syncrip,Ovary,Mus musculus,Old,categorical,3230278.75,LFQ,DIA,Dipali_2023,Old_pooled
A0A0R4J259,A0A0R4J259_MOUSE;HNRPQ_MOUSE,Syncrip,Ovary,Mus musculus,Young,categorical,3639007.0,LFQ,DIA,Dipali_2023,Young_pooled
O35864,CSN5_MOUSE,Cops5,Ovary,Mus musculus,Old,categorical,661593.0625,LFQ,DIA,Dipali_2023,Old_pooled
O35864,CSN5_MOUSE,Cops5,Ovary,Mus musculus,Young,categorical,719099.5625,LFQ,DIA,Dipali_2023,Young_pooled
Q9DCJ9,NPL_MOUSE,Npl,Ovary,Mus musculus,Old,categorical,927058.75,LFQ,DIA,Dipali_2023,Old_pooled
Q9DCJ9,NPL_MOUSE,Npl,Ovary,Mus musculus,Young,categorical,641854.625,LFQ,DIA,Dipali_2023,Young_pooled
G3X8Y7,G3X8Y7_MOUSE;S27A3_MOUSE,Slc27a3,Ovary,Mus musculus,Old,categorical,496206.84375,LFQ,DIA,Dipali_2023,Old_pooled
G3X8Y7,G3X8Y7_MOUSE;S27A3_MOUSE,Slc27a3,Ovary,Mus musculus,Young,categorical,408210.1875,LFQ,DIA,Dipali_2023,Young_pooled
Q9CPQ1,COX6C_MOUSE,Cox6c,Ovary,Mus musculus,Old,categorical,5567109.5,LFQ,DIA,Dipali_2023,Old_pooled
Q9CPQ1,COX6C_MOUSE,Cox6c,Ovary,Mus musculus,Young,categorical,4839505.5,LFQ,DIA,Dipali_2023,Young_pooled
O70551,SRPK1_MOUSE,Srpk1,Ovary,Mus musculus,Old,categorical,53418.48046875,LFQ,DIA,Dipali_2023,Old_pooled
O70551,SRPK1_MOUSE,Srpk1,Ovary,Mus musculus,Young,categorical,81769.4375,LFQ,DIA,Dipali_2023,Young_pooled
Q78PY7,SND1_MOUSE,Snd1,Ovary,Mus musculus,Old,categorical,3056862.0,LFQ,DIA,Dipali_2023,Old_pooled
Q78PY7,SND1_MOUSE,Snd1,Ovary,Mus musculus,Young,categorical,3513999.75,LFQ,DIA,Dipali_2023,Young_pooled
F8VQN6,F8VQN6_MOUSE;ARHGC_MOUSE,Arhgef12,Ovary,Mus musculus,Old,categorical,303169.15625,LFQ,DIA,Dipali_2023,Old_pooled
F8VQN6,F8VQN6_MOUSE;ARHGC_MOUSE,Arhgef12,Ovary,Mus musculus,Young,categorical,274617.5625,LFQ,DIA,Dipali_2023,Young_pooled
Q8C5P7,TDRP_MOUSE,Tdrp,Ovary,Mus musculus,Old,categorical,27221.73046875,LFQ,DIA,Dipali_2023,Old_pooled
Q8C5P7,TDRP_MOUSE,Tdrp,Ovary,Mus musculus,Young,categorical,35520.140625,LFQ,DIA,Dipali_2023,Young_pooled
P62960,YBOX1_MOUSE,Ybx1,Ovary,Mus musculus,Old,categorical,3402525.0,LFQ,DIA,Dipali_2023,Old_pooled
P62960,YBOX1_MOUSE,Ybx1,Ovary,Mus musculus,Young,categorical,4206974.0,LFQ,DIA,Dipali_2023,Young_pooled
A0A0A6YWH2,A0A0A6YWH2_MOUSE;AIF1L_MOUSE,Aif1l,Ovary,Mus musculus,Old,categorical,316958.46875,LFQ,DIA,Dipali_2023,Old_pooled
A0A0A6YWH2,A0A0A6YWH2_MOUSE;AIF1L_MOUSE,Aif1l,Ovary,Mus musculus,Young,categorical,491568.9375,LFQ,DIA,Dipali_2023,Young_pooled
G5E8J9,G5E8J9_MOUSE;SCYL2_MOUSE,Scyl2,Ovary,Mus musculus,Old,categorical,115067.9453125,LFQ,DIA,Dipali_2023,Old_pooled
G5E8J9,G5E8J9_MOUSE;SCYL2_MOUSE,Scyl2,Ovary,Mus musculus,Young,categorical,96343.0859375,LFQ,DIA,Dipali_2023,Young_pooled
P06330,HVM51_MOUSE,,Ovary,Mus musculus,Old,categorical,539203.25,LFQ,DIA,Dipali_2023,Old_pooled
P06330,HVM51_MOUSE,,Ovary,Mus musculus,Young,categorical,138332.296875,LFQ,DIA,Dipali_2023,Young_pooled
Q9EP69,SAC1_MOUSE,Sacm1l,Ovary,Mus musculus,Old,categorical,1828611.25,LFQ,DIA,Dipali_2023,Old_pooled
Q9EP69,SAC1_MOUSE,Sacm1l,Ovary,Mus musculus,Young,categorical,1650338.875,LFQ,DIA,Dipali_2023,Young_pooled
Q9Z1T1,AP3B1_MOUSE,Ap3b1,Ovary,Mus musculus,Old,categorical,950866.4375,LFQ,DIA,Dipali_2023,Old_pooled
Q9Z1T1,AP3B1_MOUSE,Ap3b1,Ovary,Mus musculus,Young,categorical,934285.625,LFQ,DIA,Dipali_2023,Young_pooled
Q9WVH9,FBLN5_MOUSE,Fbln5,Ovary,Mus musculus,Old,categorical,96326.390625,LFQ,DIA,Dipali_2023,Old_pooled
Q9WVH9,FBLN5_MOUSE,Fbln5,Ovary,Mus musculus,Young,categorical,154393.8125,LFQ,DIA,Dipali_2023,Young_pooled
P53810,PIPNA_MOUSE,Pitpna,Ovary,Mus musculus,Old,categorical,862934.0625,LFQ,DIA,Dipali_2023,Old_pooled
P53810,PIPNA_MOUSE,Pitpna,Ovary,Mus musculus,Young,categorical,770296.625,LFQ,DIA,Dipali_2023,Young_pooled
Q61990,PCBP2_MOUSE,Pcbp2,Ovary,Mus musculus,Old,categorical,7520765.5,LFQ,DIA,Dipali_2023,Old_pooled
Q61990,PCBP2_MOUSE,Pcbp2,Ovary,Mus musculus,Young,categorical,8529224.0,LFQ,DIA,Dipali_2023,Young_pooled
Q99KH8,STK24_MOUSE,Stk24,Ovary,Mus musculus,Old,categorical,802371.25,LFQ,DIA,Dipali_2023,Old_pooled
Q99KH8,STK24_MOUSE,Stk24,Ovary,Mus musculus,Young,categorical,729844.875,LFQ,DIA,Dipali_2023,Young_pooled
D3YUP1,D3YUP1_MOUSE;CARM1_MOUSE;CARM1_MOUSE,Carm1,Ovary,Mus musculus,Old,categorical,224016.078125,LFQ,DIA,Dipali_2023,Old_pooled
D3YUP1,D3YUP1_MOUSE;CARM1_MOUSE;CARM1_MOUSE,Carm1,Ovary,Mus musculus,Young,categorical,262883.4375,LFQ,DIA,Dipali_2023,Young_pooled
Q91V04,TRAM1_MOUSE,Tram1,Ovary,Mus musculus,Old,categorical,161559.171875,LFQ,DIA,Dipali_2023,Old_pooled
Q91V04,TRAM1_MOUSE,Tram1,Ovary,Mus musculus,Young,categorical,131322.890625,LFQ,DIA,Dipali_2023,Young_pooled
P61290,PSME3_MOUSE,Psme3,Ovary,Mus musculus,Old,categorical,561430.875,LFQ,DIA,Dipali_2023,Old_pooled
P61290,PSME3_MOUSE,Psme3,Ovary,Mus musculus,Young,categorical,644429.9375,LFQ,DIA,Dipali_2023,Young_pooled
P70677,CASP3_MOUSE,Casp3,Ovary,Mus musculus,Old,categorical,247632.671875,LFQ,DIA,Dipali_2023,Old_pooled
P70677,CASP3_MOUSE,Casp3,Ovary,Mus musculus,Young,categorical,313653.65625,LFQ,DIA,Dipali_2023,Young_pooled
Q6ZWY3,RS27L_MOUSE,Rps27l,Ovary,Mus musculus,Old,categorical,2249434.0,LFQ,DIA,Dipali_2023,Old_pooled
Q6ZWY3,RS27L_MOUSE,Rps27l,Ovary,Mus musculus,Young,categorical,2603461.0,LFQ,DIA,Dipali_2023,Young_pooled
P62869,ELOB_MOUSE,Tceb2,Ovary,Mus musculus,Old,categorical,1807502.5,LFQ,DIA,Dipali_2023,Old_pooled
P62869,ELOB_MOUSE,Tceb2,Ovary,Mus musculus,Young,categorical,1999074.875,LFQ,DIA,Dipali_2023,Young_pooled
A0A140T8P2,A0A140T8P2_MOUSE,Igkv6-20,Ovary,Mus musculus,Old,categorical,279619.9375,LFQ,DIA,Dipali_2023,Old_pooled
A0A140T8P2,A0A140T8P2_MOUSE,Igkv6-20,Ovary,Mus musculus,Young,categorical,88162.9921875,LFQ,DIA,Dipali_2023,Young_pooled
P97496,SMRC1_MOUSE;SMRC1_MOUSE;Q3UNN4_MOUSE,Smarcc1,Ovary,Mus musculus,Old,categorical,721926.5,LFQ,DIA,Dipali_2023,Old_pooled
P97496,SMRC1_MOUSE;SMRC1_MOUSE;Q3UNN4_MOUSE,Smarcc1,Ovary,Mus musculus,Young,categorical,859054.75,LFQ,DIA,Dipali_2023,Young_pooled
P62245,RS15A_MOUSE,Rps15a,Ovary,Mus musculus,Old,categorical,4526681.5,LFQ,DIA,Dipali_2023,Old_pooled
P62245,RS15A_MOUSE,Rps15a,Ovary,Mus musculus,Young,categorical,5249008.5,LFQ,DIA,Dipali_2023,Young_pooled
Q80T06,Q80T06_MOUSE,Eef1d,Ovary,Mus musculus,Old,categorical,4570685.5,LFQ,DIA,Dipali_2023,Old_pooled
Q80T06,Q80T06_MOUSE,Eef1d,Ovary,Mus musculus,Young,categorical,5089803.5,LFQ,DIA,Dipali_2023,Young_pooled
Q8C129,LCAP_MOUSE,Lnpep,Ovary,Mus musculus,Old,categorical,989741.4375,LFQ,DIA,Dipali_2023,Old_pooled
Q8C129,LCAP_MOUSE,Lnpep,Ovary,Mus musculus,Young,categorical,833587.5,LFQ,DIA,Dipali_2023,Young_pooled
Q61768,KINH_MOUSE,Kif5b,Ovary,Mus musculus,Old,categorical,1240313.125,LFQ,DIA,Dipali_2023,Old_pooled
Q61768,KINH_MOUSE,Kif5b,Ovary,Mus musculus,Young,categorical,1180675.375,LFQ,DIA,Dipali_2023,Young_pooled
Q9DCN2,NB5R3_MOUSE,Cyb5r3,Ovary,Mus musculus,Old,categorical,9680603.0,LFQ,DIA,Dipali_2023,Old_pooled
Q9DCN2,NB5R3_MOUSE,Cyb5r3,Ovary,Mus musculus,Young,categorical,7865384.0,LFQ,DIA,Dipali_2023,Young_pooled
Q9DCC5,Q9DCC5_MOUSE,Cbx3,Ovary,Mus musculus,Old,categorical,1927420.125,LFQ,DIA,Dipali_2023,Old_pooled
Q9DCC5,Q9DCC5_MOUSE,Cbx3,Ovary,Mus musculus,Young,categorical,2362690.0,LFQ,DIA,Dipali_2023,Young_pooled
Q9D7B7,GPX8_MOUSE,Gpx8,Ovary,Mus musculus,Old,categorical,161976.53125,LFQ,DIA,Dipali_2023,Old_pooled
Q9D7B7,GPX8_MOUSE,Gpx8,Ovary,Mus musculus,Young,categorical,190091.578125,LFQ,DIA,Dipali_2023,Young_pooled
Q9CR98,F136A_MOUSE,Fam136a,Ovary,Mus musculus,Old,categorical,2567235.5,LFQ,DIA,Dipali_2023,Old_pooled
Q9CR98,F136A_MOUSE,Fam136a,Ovary,Mus musculus,Young,categorical,1991540.0,LFQ,DIA,Dipali_2023,Young_pooled
Q9EQF6,DPYL5_MOUSE,Dpysl5,Ovary,Mus musculus,Old,categorical,48942.2109375,LFQ,DIA,Dipali_2023,Old_pooled
Q9EQF6,DPYL5_MOUSE,Dpysl5,Ovary,Mus musculus,Young,categorical,139919.203125,LFQ,DIA,Dipali_2023,Young_pooled
Q9ERN0,SCAM2_MOUSE,Scamp2,Ovary,Mus musculus,Old,categorical,104950.09375,LFQ,DIA,Dipali_2023,Old_pooled
Q9ERN0,SCAM2_MOUSE,Scamp2,Ovary,Mus musculus,Young,categorical,83695.5859375,LFQ,DIA,Dipali_2023,Young_pooled
P11438,LAMP1_MOUSE,Lamp1,Ovary,Mus musculus,Old,categorical,1916039.125,LFQ,DIA,Dipali_2023,Old_pooled
P11438,LAMP1_MOUSE,Lamp1,Ovary,Mus musculus,Young,categorical,1411959.125,LFQ,DIA,Dipali_2023,Young_pooled
Q9JIF0-2,ANM1_MOUSE,Prmt1,Ovary,Mus musculus,Old,categorical,2241194.0,LFQ,DIA,Dipali_2023,Old_pooled
Q9JIF0-2,ANM1_MOUSE,Prmt1,Ovary,Mus musculus,Young,categorical,2671435.25,LFQ,DIA,Dipali_2023,Young_pooled
Q6A068,CDC5L_MOUSE,Cdc5l,Ovary,Mus musculus,Old,categorical,663524.0625,LFQ,DIA,Dipali_2023,Old_pooled
Q6A068,CDC5L_MOUSE,Cdc5l,Ovary,Mus musculus,Young,categorical,719710.25,LFQ,DIA,Dipali_2023,Young_pooled
P17047,LAMP2_MOUSE,Lamp2,Ovary,Mus musculus,Old,categorical,2643421.75,LFQ,DIA,Dipali_2023,Old_pooled
P17047,LAMP2_MOUSE,Lamp2,Ovary,Mus musculus,Young,categorical,2203378.0,LFQ,DIA,Dipali_2023,Young_pooled
Q80VQ0,AL3B1_MOUSE,Aldh3b1,Ovary,Mus musculus,Old,categorical,359211.71875,LFQ,DIA,Dipali_2023,Old_pooled
Q80VQ0,AL3B1_MOUSE,Aldh3b1,Ovary,Mus musculus,Young,categorical,456794.125,LFQ,DIA,Dipali_2023,Young_pooled
Q8BP67,RL24_MOUSE,Rpl24,Ovary,Mus musculus,Old,categorical,3877285.0,LFQ,DIA,Dipali_2023,Old_pooled
Q8BP67,RL24_MOUSE,Rpl24,Ovary,Mus musculus,Young,categorical,4640290.5,LFQ,DIA,Dipali_2023,Young_pooled
Q8BK64,AHSA1_MOUSE,Ahsa1,Ovary,Mus musculus,Old,categorical,1403349.0,LFQ,DIA,Dipali_2023,Old_pooled
Q8BK64,AHSA1_MOUSE,Ahsa1,Ovary,Mus musculus,Young,categorical,1656796.625,LFQ,DIA,Dipali_2023,Young_pooled
G3UY42,G3UY42_MOUSE;PABP2_MOUSE;PABP2_MOUSE,Pabpn1,Ovary,Mus musculus,Old,categorical,883704.75,LFQ,DIA,Dipali_2023,Old_pooled
G3UY42,G3UY42_MOUSE;PABP2_MOUSE;PABP2_MOUSE,Pabpn1,Ovary,Mus musculus,Young,categorical,1064812.875,LFQ,DIA,Dipali_2023,Young_pooled
Q8C0Z1,F234A_MOUSE,Fam234a,Ovary,Mus musculus,Old,categorical,239839.75,LFQ,DIA,Dipali_2023,Old_pooled
Q8C0Z1,F234A_MOUSE,Fam234a,Ovary,Mus musculus,Young,categorical,207584.4375,LFQ,DIA,Dipali_2023,Young_pooled
D3YUG3,D3YUG3_MOUSE;D3YUT3_MOUSE;D3Z5R8_MOUSE;D3Z722_MOUSE;RS19_MOUSE,Rps19,Ovary,Mus musculus,Old,categorical,5496250.5,LFQ,DIA,Dipali_2023,Old_pooled
D3YUG3,D3YUG3_MOUSE;D3YUT3_MOUSE;D3Z5R8_MOUSE;D3Z722_MOUSE;RS19_MOUSE,Rps19,Ovary,Mus musculus,Young,categorical,6284139.0,LFQ,DIA,Dipali_2023,Young_pooled
Q3U0V1,FUBP2_MOUSE,Khsrp,Ovary,Mus musculus,Old,categorical,3095946.5,LFQ,DIA,Dipali_2023,Old_pooled
Q3U0V1,FUBP2_MOUSE,Khsrp,Ovary,Mus musculus,Young,categorical,3367895.75,LFQ,DIA,Dipali_2023,Young_pooled
Q9R0P5,DEST_MOUSE,Dstn,Ovary,Mus musculus,Old,categorical,18047438.0,LFQ,DIA,Dipali_2023,Old_pooled
Q9R0P5,DEST_MOUSE,Dstn,Ovary,Mus musculus,Young,categorical,14757403.0,LFQ,DIA,Dipali_2023,Young_pooled
Q60930,VDAC2_MOUSE,Vdac2,Ovary,Mus musculus,Old,categorical,15357719.0,LFQ,DIA,Dipali_2023,Old_pooled
Q60930,VDAC2_MOUSE,Vdac2,Ovary,Mus musculus,Young,categorical,12449640.0,LFQ,DIA,Dipali_2023,Young_pooled
O88958,GNPI1_MOUSE,Gnpda1,Ovary,Mus musculus,Old,categorical,1247418.25,LFQ,DIA,Dipali_2023,Old_pooled
O88958,GNPI1_MOUSE,Gnpda1,Ovary,Mus musculus,Young,categorical,1098806.125,LFQ,DIA,Dipali_2023,Young_pooled
Q9D7J9,ECHD3_MOUSE,Echdc3,Ovary,Mus musculus,Old,categorical,350962.28125,LFQ,DIA,Dipali_2023,Old_pooled
Q9D7J9,ECHD3_MOUSE,Echdc3,Ovary,Mus musculus,Young,categorical,302192.09375,LFQ,DIA,Dipali_2023,Young_pooled
Q9R002,IFI2_MOUSE,Ifi202,Ovary,Mus musculus,Old,categorical,467472.9375,LFQ,DIA,Dipali_2023,Old_pooled
Q9R002,IFI2_MOUSE,Ifi202,Ovary,Mus musculus,Young,categorical,343915.125,LFQ,DIA,Dipali_2023,Young_pooled
Q3THK7,GUAA_MOUSE,Gmps,Ovary,Mus musculus,Old,categorical,1103231.75,LFQ,DIA,Dipali_2023,Old_pooled
Q3THK7,GUAA_MOUSE,Gmps,Ovary,Mus musculus,Young,categorical,1210534.5,LFQ,DIA,Dipali_2023,Young_pooled
Q6ZQI3,MLEC_MOUSE,Mlec,Ovary,Mus musculus,Old,categorical,1304423.0,LFQ,DIA,Dipali_2023,Old_pooled
Q6ZQI3,MLEC_MOUSE,Mlec,Ovary,Mus musculus,Young,categorical,1445957.375,LFQ,DIA,Dipali_2023,Young_pooled
Q8R0W0,EPIPL_MOUSE,Eppk1,Ovary,Mus musculus,Old,categorical,138445.75,LFQ,DIA,Dipali_2023,Old_pooled
Q8R0W0,EPIPL_MOUSE,Eppk1,Ovary,Mus musculus,Young,categorical,90427.6640625,LFQ,DIA,Dipali_2023,Young_pooled
Q9CQM5,TXD17_MOUSE,Txndc17,Ovary,Mus musculus,Old,categorical,1391377.125,LFQ,DIA,Dipali_2023,Old_pooled
Q9CQM5,TXD17_MOUSE,Txndc17,Ovary,Mus musculus,Young,categorical,1192099.625,LFQ,DIA,Dipali_2023,Young_pooled
Q8R0Y6,AL1L1_MOUSE,Aldh1l1,Ovary,Mus musculus,Old,categorical,2222575.0,LFQ,DIA,Dipali_2023,Old_pooled
Q8R0Y6,AL1L1_MOUSE,Aldh1l1,Ovary,Mus musculus,Young,categorical,1958641.125,LFQ,DIA,Dipali_2023,Young_pooled
Q99JY0,ECHB_MOUSE,Hadhb,Ovary,Mus musculus,Old,categorical,9601061.0,LFQ,DIA,Dipali_2023,Old_pooled
Q99JY0,ECHB_MOUSE,Hadhb,Ovary,Mus musculus,Young,categorical,10679570.0,LFQ,DIA,Dipali_2023,Young_pooled
Q8CIH9,Q8CIH9_MOUSE,Ppat,Ovary,Mus musculus,Old,categorical,72847.1875,LFQ,DIA,Dipali_2023,Old_pooled
Q8CIH9,Q8CIH9_MOUSE,Ppat,Ovary,Mus musculus,Young,categorical,107901.21875,LFQ,DIA,Dipali_2023,Young_pooled
Q505F5,LRC47_MOUSE,Lrrc47,Ovary,Mus musculus,Old,categorical,2408651.75,LFQ,DIA,Dipali_2023,Old_pooled
Q505F5,LRC47_MOUSE,Lrrc47,Ovary,Mus musculus,Young,categorical,1595650.0,LFQ,DIA,Dipali_2023,Young_pooled
Q6NZF1,ZC11A_MOUSE,Zc3h11a,Ovary,Mus musculus,Old,categorical,125064.3203125,LFQ,DIA,Dipali_2023,Old_pooled
Q6NZF1,ZC11A_MOUSE,Zc3h11a,Ovary,Mus musculus,Young,categorical,141725.28125,LFQ,DIA,Dipali_2023,Young_pooled
O09044,SNP23_MOUSE;Q9D3L3_MOUSE,Snap23,Ovary,Mus musculus,Old,categorical,449159.875,LFQ,DIA,Dipali_2023,Old_pooled
O09044,SNP23_MOUSE;Q9D3L3_MOUSE,Snap23,Ovary,Mus musculus,Young,categorical,398489.59375,LFQ,DIA,Dipali_2023,Young_pooled
P61028,RAB8B_MOUSE,Rab8b,Ovary,Mus musculus,Old,categorical,98007.78125,LFQ,DIA,Dipali_2023,Old_pooled
P61028,RAB8B_MOUSE,Rab8b,Ovary,Mus musculus,Young,categorical,78894.34375,LFQ,DIA,Dipali_2023,Young_pooled
P22724,WNT4_MOUSE,Wnt4,Ovary,Mus musculus,Old,categorical,30774.603515625,LFQ,DIA,Dipali_2023,Old_pooled
P22724,WNT4_MOUSE,Wnt4,Ovary,Mus musculus,Young,categorical,11428.2265625,LFQ,DIA,Dipali_2023,Young_pooled
Q791T5,MTCH1_MOUSE,Mtch1,Ovary,Mus musculus,Old,categorical,1209985.75,LFQ,DIA,Dipali_2023,Old_pooled
Q791T5,MTCH1_MOUSE,Mtch1,Ovary,Mus musculus,Young,categorical,946516.8125,LFQ,DIA,Dipali_2023,Young_pooled
Q8JZQ2,AFG32_MOUSE,Afg3l2,Ovary,Mus musculus,Old,categorical,2053885.25,LFQ,DIA,Dipali_2023,Old_pooled
Q8JZQ2,AFG32_MOUSE,Afg3l2,Ovary,Mus musculus,Young,categorical,1414092.75,LFQ,DIA,Dipali_2023,Young_pooled
