,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
LRG1,0.038675558,0.0,0.017831745,0.061185833,0.1192605,0.086295605,0.115403034,0.0,0.09305516,0.06303905,0.0,0.10912833,0.13026012,0.16193071,0.20439675,0.0,0.0,0.0480774,0.0,0.0,0.034575537,0.0,0.12275455,0.0,0.036354244,0.0,0.101827495,0.013710516,0.03709197,0.0,0.0,0.015975446
LTBP1,0.03271883,0.0,0.0018296074,0.059116393,0.09208853,0.060863458,0.09339382,0.0,0.06816017,0.06105573,0.0,0.088049084,0.1079199,0.13114724,0.14577149,0.0,0.0,0.035029214,0.00073297694,0.0,0.022321582,0.0,0.11643046,0.0,0.032577857,0.0,0.07523772,0.0041895034,0.014439078,0.0,0.0,0.01632807
LTBP2,0.032675344,0.0,0.011439694,0.05525988,0.09786531,0.069401234,0.09626832,0.0,0.07646607,0.058847416,0.0,0.09119368,0.1115766,0.13293433,0.16647875,0.0,0.0,0.037122626,0.0,0.0,0.025138184,0.0,0.10940617,0.0,0.0317638,0.0,0.084585905,0.008117894,0.026597377,0.0,0.0,0.014542382
LTBP3,0.03357423,0.0,0.004678606,0.065007955,0.10737029,0.06760669,0.10613634,0.0,0.07611173,0.06890781,0.0,0.1003665,0.12030235,0.14572668,0.1671485,0.0,0.0,0.039135847,0.0003874367,0.0,0.025179744,0.0,0.12905131,0.0,0.037803695,0.0,0.08777083,0.006346572,0.02181952,0.0,0.0,0.016680807
LTBP4,0.032138117,0.0,0.009065812,0.049277045,0.090822056,0.072667554,0.089560024,0.0,0.07605622,0.053913504,0.0,0.08387569,0.1114172,0.12535496,0.1605704,0.0,0.0,0.038398534,0.0,0.0,0.026971385,0.0,0.10176991,0.0,0.022403954,0.0,0.07984628,0.013073575,0.02794166,0.0,0.0,0.01658348
LUM,0.02669362,0.0,0.0,0.05449655,0.10518461,0.05958273,0.09545517,0.0,0.06857139,0.064636916,0.0,0.09061421,0.1086944,0.12624818,0.14354485,0.0,0.0,0.03813903,0.0,0.0,0.021707825,0.0,0.117784396,0.0,0.027942857,0.0,0.08373115,0.0043746093,0.018520217,0.0,0.0,0.017619338
Lama2,0.037578344,0.0,0.0019839872,0.08278242,0.07399904,0.06003631,0.09326274,0.0,0.06401414,0.062599465,0.0,0.082740285,0.11804718,0.15474135,0.14856422,0.0,0.0,0.026269626,0.0,0.0,0.027839161,0.0,0.12936035,0.0,0.04309775,0.0,0.06492397,0.010681802,0.0,0.0,0.0,0.028605018
Lama3,0.061688673,0.0,0.0,0.08751143,0.08112922,0.06278445,0.09475888,0.0,0.076371536,0.067784,0.0,0.0884961,0.13339858,0.17778537,0.14811066,0.0,0.010909464,0.03534635,0.00794088,0.0,0.03403317,0.0,0.14801617,0.0012800945,0.051265426,0.0,0.05065325,0.020957941,0.0,0.0,0.0,0.020303806
Lama4,0.054224864,0.0,0.023486266,0.06156599,0.11252658,0.10298813,0.12633348,0.0,0.10276381,0.039621904,0.0,0.1114058,0.12826227,0.19628501,0.22853135,0.0,0.0038438514,0.062089365,0.005016504,0.0,0.05063393,0.0,0.10402392,0.008444339,0.030122606,0.0,0.08839355,0.029887645,0.026568044,0.0,0.0,0.015838027
Lama5,0.045200992,0.0,0.0,0.09445488,0.09775344,0.073940106,0.0996992,0.0,0.078928605,0.08768496,0.0,0.08994599,0.15688492,0.18429692,0.15437101,0.0,0.0,0.03420312,0.0,0.0,0.037155833,0.0,0.16327131,0.0,0.05055076,0.0,0.071667284,0.027466321,0.0,0.0,0.0,0.044971265
Lamb1,0.05107409,0.0,0.004868445,0.06774489,0.112879284,0.09746776,0.11509487,0.0,0.10217231,0.056470737,0.0,0.10309064,0.1422411,0.19423732,0.20819218,0.0,0.0,0.05311346,0.0013325876,0.0,0.048973776,0.0,0.12137522,0.004100087,0.036558457,0.0,0.08860212,0.027382752,0.01683144,0.0,0.0,0.03011555
Lamb2,0.051200066,0.0,0.0023241015,0.079796165,0.12866499,0.10213284,0.12566486,0.0,0.106017776,0.073467314,0.0,0.11587571,0.16010085,0.20590946,0.21915941,0.0,0.0,0.05672002,0.0024092738,0.0,0.050239693,0.0,0.14887112,0.0,0.044487238,0.0,0.097828954,0.032891028,0.018397167,0.0,0.0,0.030642517
Lamc1,0.04086664,0.0,0.0016959673,0.09553435,0.0797131,0.06715524,0.103100345,0.0,0.069128916,0.07108626,0.0,0.09077559,0.13631293,0.17415906,0.1641881,0.0,0.0,0.02659905,0.0,0.0,0.032269124,0.0,0.14790861,0.0,0.05011884,0.0,0.07161498,0.014596792,0.0,0.0,0.0,0.03355769
Lgals1,0.045558795,0.0,0.01893388,0.06554605,0.102326065,0.08882236,0.11064234,0.0,0.096374474,0.050469864,0.0,0.098042734,0.12965798,0.17891665,0.20638505,0.0,0.0,0.04461861,0.0,0.0,0.042645883,0.0,0.111555144,0.0,0.037123844,0.0,0.09086784,0.01659648,0.023076795,0.0,0.0,0.024252303
Lgals9,0.05859715,0.0,0.0,0.08185417,0.10200921,0.08002604,0.11130863,0.0,0.08736362,0.069608636,0.0,0.10163863,0.14423525,0.18891224,0.17724012,0.0,0.0016381172,0.048844304,0.005484117,0.0,0.04215533,0.0,0.14688903,0.00022020377,0.042282373,0.0,0.06862374,0.034642316,0.0,0.0,0.0,0.02152652
Lgalsl,0.044641566,0.0,0.0,0.069137596,0.09114135,0.059147697,0.08370613,0.0,0.06866046,0.06527579,0.0,0.07967971,0.12013752,0.14819305,0.12595268,0.0,0.0,0.039280422,0.0018296028,0.0,0.030785404,0.0,0.12880337,0.000324768,0.029928101,0.0,0.053429253,0.022104485,0.0,0.0,0.0,0.028506968
Lgi1,0.04924998,0.0,0.0,0.11169015,0.10114838,0.07947498,0.11546694,0.0,0.08354958,0.09373686,0.0,0.102749735,0.17051029,0.21027912,0.17911652,0.0,0.0,0.03360162,0.0007960424,0.0,0.04249204,0.0,0.18308635,0.0,0.061304353,0.0,0.07833706,0.026821071,0.0,0.0,0.0,0.046387475
Lman1,0.046757642,0.0,0.0,0.091705725,0.09808877,0.07386525,0.095898,0.0,0.07983342,0.08898306,0.0,0.087113194,0.1569541,0.1839961,0.14948338,0.0,0.0,0.035718463,0.0,0.0,0.037954863,0.0,0.16208129,0.0,0.04950217,0.0,0.06798956,0.028749196,0.0,0.0,0.0,0.046558265
Ltbp1,0.041085336,0.0,0.0,0.062113196,0.070858344,0.05682301,0.08089486,0.0,0.06181152,0.053070948,0.0,0.07217018,0.10522783,0.13310143,0.13010724,0.0,0.0,0.03320328,0.0,0.0,0.02577329,0.0,0.1086099,0.0,0.027676309,0.0,0.055090584,0.018536465,0.0,0.0,0.0,0.019907571
Ltbp4,0.05656655,0.0,0.0,0.06831168,0.114962004,0.09427858,0.11895256,0.0,0.09659883,0.05812547,0.0,0.108345285,0.14015415,0.19092165,0.19969223,0.0,0.0,0.061015446,0.0056238305,0.0,0.048262533,0.0,0.12854518,0.0063975323,0.03149321,0.0,0.07864315,0.038647138,0.0076186024,0.0,0.0,0.018821262
Lum,0.036867984,0.0,0.0007428471,0.061958756,0.08450862,0.06981277,0.08932675,0.0,0.07631423,0.056583636,0.0,0.07722019,0.11986832,0.14818646,0.15820448,0.0,0.0,0.035217084,0.0,0.0,0.03197523,0.0,0.11020038,0.0,0.028831517,0.0,0.076333016,0.014358807,0.009428145,0.0,0.0,0.030207185
M6pr,0.047381442,0.0,0.0,0.09190471,0.0993555,0.07506127,0.09720833,0.0,0.081028976,0.088927925,0.0,0.08832194,0.15781055,0.18601866,0.15230997,0.0,0.0,0.036625095,0.0,0.0,0.03873018,0.0,0.16254148,0.0,0.04980509,0.0,0.068729095,0.02922477,0.0,0.0,0.0,0.046180297
MASP1,0.032373972,0.0,0.0069395117,0.064914264,0.1081923,0.06838936,0.107405044,0.0,0.075107954,0.068482265,0.0,0.10202571,0.118373364,0.14446247,0.17057885,0.0,0.0,0.03991887,0.0,0.0,0.024428483,0.0,0.12651777,0.0,0.037311375,0.0,0.088648446,0.00716863,0.025475528,0.0,0.0,0.01639047
MASP2,0.033661414,0.0,0.003707543,0.064150885,0.09875743,0.06717157,0.10068155,0.0,0.07361978,0.06636103,0.0,0.094192915,0.118906915,0.14224602,0.16213691,0.0,0.0,0.036134645,0.0,0.0,0.024594918,0.0,0.12438602,0.0,0.03631986,0.0,0.08254559,0.0074216314,0.018571183,0.0,0.0,0.018950807
MATN2,0.029710352,0.0,0.0014902102,0.05859319,0.10941913,0.065121636,0.10190921,0.0,0.07423618,0.0669329,0.0,0.09685792,0.115289524,0.13650823,0.15954913,0.0,0.0,0.040182985,0.0,0.0,0.024043266,0.0,0.12309898,0.0,0.032308206,0.0,0.088286355,0.0061961208,0.023561448,0.0,0.0,0.016472504
MATN3,0.032278918,0.0,0.0069867857,0.06476339,0.1077908,0.06825449,0.107063666,0.0,0.07488958,0.06824231,0.0,0.10168938,0.11801033,0.14396447,0.17013183,0.0,0.0,0.039740007,0.0,0.0,0.024312362,0.0,0.1259943,0.0,0.037197024,0.0,0.08841332,0.007080583,0.025471069,0.0,0.0,0.016466727
MATN4,0.033124693,0.0,0.008827079,0.061417192,0.09522936,0.070855446,0.098029085,0.0,0.075040646,0.062193703,0.0,0.0914889,0.118174374,0.13873999,0.16734631,0.0,0.0,0.03524559,0.0,0.0,0.025499836,0.0,0.115593225,0.0,0.03428197,0.0,0.0833526,0.010183046,0.023222446,0.0,0.0,0.01945234
MBL2,0.03685427,0.0,0.0,0.073421344,0.09446078,0.061055776,0.078671336,0.0,0.067591235,0.08846253,0.0,0.07331591,0.13770577,0.14763302,0.11049159,0.0,0.0,0.027397126,0.0,0.0,0.02803592,0.0,0.14357887,0.0,0.036592446,0.0,0.058765408,0.024037434,0.0,0.0,0.0,0.045107722
MDK,0.065477155,0.0004810309,0.011048995,0.090000756,0.051031232,0.07996357,0.09728769,0.0,0.08200187,0.061155457,0.0,0.08260744,0.14809547,0.1868125,0.15657325,0.0,0.017502774,0.024732562,0.028198536,0.0,0.040894747,0.0,0.15225409,0.0,0.055168837,0.0,0.045010872,0.0037958473,0.0,0.0,0.0,0.023703754
MFAP1,0.027426027,0.0,0.0,0.040362634,0.10461865,0.08374859,0.089275435,0.0,0.08477274,0.053580068,0.0,0.08353978,0.1261074,0.12286699,0.1668449,0.0,0.0,0.046654873,0.0,0.0,0.031450327,0.0,0.10085627,0.0,0.007469399,0.0,0.094224036,0.022810658,0.03992142,0.0,0.0,0.026552713
MFAP2,0.031601794,0.0,0.00031723455,0.05845384,0.10325497,0.064067714,0.09986842,0.0,0.07078435,0.061960246,0.0,0.094701186,0.10903858,0.13581412,0.15280935,0.0,0.0,0.040819004,0.001192457,0.0,0.025037576,0.0,0.11838616,0.0,0.030732939,0.0,0.08041107,0.0064967573,0.0177032,0.0,0.0,0.01604346
MFAP4,0.05569817,0.0,0.022093205,0.076422356,0.06337778,0.08554685,0.09858052,0.0,0.08606248,0.054628666,0.0,0.08590017,0.1388898,0.17157131,0.17586297,0.0,0.0045793694,0.02970003,0.017920598,0.0,0.03901307,0.0,0.13034911,0.0,0.046498373,0.0,0.060829386,0.0063708387,0.004162673,0.0,0.0,0.021092445
MFAP5,0.025654104,0.0,0.0,0.04234059,0.088664584,0.073791645,0.08013496,0.0,0.07430993,0.04886076,0.0,0.07320326,0.114912964,0.11421068,0.1476215,0.0,0.0,0.03796022,0.0,0.0,0.027029466,0.0,0.09342833,0.0,0.010344267,0.0,0.082110345,0.016924527,0.028996166,0.0,0.0,0.027148407
MFGE8,0.026561152,0.0,0.0,0.04987826,0.09072471,0.056602716,0.084269874,0.0,0.06254293,0.0553469,0.0,0.08018673,0.09767912,0.11481232,0.13018006,0.0,0.0,0.035491824,0.0,0.0,0.020510707,0.0,0.10363993,0.0,0.021973742,0.0,0.07137328,0.004058229,0.015611133,0.0,0.0,0.017738923
MGP,0.026986968,0.0,0.0017048027,0.050083403,0.10043623,0.064109795,0.09163002,0.0,0.0701666,0.059249848,0.0,0.086837985,0.10715435,0.12213017,0.14947921,0.0,0.0,0.039048716,0.0,0.0,0.022591017,0.0,0.10740743,0.0,0.023235628,0.0,0.08279754,0.0080141425,0.025497746,0.0,0.0,0.017170204
MIF,0.07130617,0.002317044,0.0,0.11084489,0.08844936,0.09860894,0.11976224,0.0,0.10244892,0.09328154,0.0,0.104495615,0.19463262,0.2325712,0.18986423,0.0,0.0013991641,0.03229326,0.02428032,0.0,0.052314125,0.0,0.19858381,0.0,0.06939589,0.0,0.0654885,0.021146081,0.0,0.0,0.0,0.04123293
MME,0.03238659,0.0,0.0018268572,0.045774482,0.07143711,0.05958145,0.07132258,0.0,0.068506986,0.047036886,0.0,0.06589488,0.09893535,0.11423044,0.12773006,0.0,0.0,0.027621824,0.0,0.0,0.023811996,0.0,0.0937172,0.0,0.023720564,0.0,0.06260666,8.9397654e-05,0.008407377,0.0,0.0,0.019265894
MMP14,0.03446929,0.0,0.006364044,0.067203,0.090084314,0.067930415,0.09874604,0.0,0.07200119,0.0645003,0.0,0.090518914,0.12034589,0.14347856,0.16371277,0.0,0.0,0.032030903,0.0,0.0,0.02509975,0.0,0.1223572,0.0,0.03807112,0.0,0.07830065,0.009505263,0.015228506,0.0,0.0,0.02023299
MMP19,0.031240653,0.0,0.0017094472,0.052884195,0.09521904,0.06854924,0.09056992,0.0,0.07285182,0.05874649,0.0,0.085249275,0.11252946,0.12828223,0.15127532,0.0,0.0,0.03867805,0.0,0.0,0.026261903,0.0,0.1112154,0.0,0.023635952,0.0,0.07747026,0.0104012415,0.021621741,0.0,0.0,0.018216886
MMP2,0.031582557,0.0,0.0034730323,0.06582765,0.08856132,0.06289831,0.0951619,0.0,0.06638366,0.0640769,0.0,0.08778661,0.11359295,0.13601348,0.15180409,0.0,0.0,0.031090338,0.0,0.0,0.022683267,0.0,0.11838272,0.0,0.036346674,0.0,0.074931026,0.0076214485,0.013740454,0.0,0.0,0.020920692
MMP3,0.0721335,0.0013620472,0.017791694,0.09674413,0.046977043,0.08824238,0.10370055,0.0,0.08854314,0.062369775,0.0,0.08692745,0.15776758,0.20183991,0.17193581,0.0,0.021702994,0.023341991,0.034791026,0.0,0.046612673,0.0,0.16047055,0.0,0.06210123,0.0,0.0437364,0.0028963117,0.0,0.0,0.0,0.022631925
MMP9,0.028533194,0.0,0.0049741548,0.04129499,0.09421486,0.07984203,0.08419226,0.0,0.08081015,0.049110375,0.0,0.07854188,0.11842364,0.11887165,0.16217606,0.0,0.0,0.0416642,0.0,0.0,0.029166244,0.0,0.093203135,0.0,0.01026145,0.0,0.087923065,0.019557457,0.036391605,0.0,0.0,0.025458941
MMRN1,0.031240653,0.0,0.0017094472,0.052884195,0.09521903,0.06854924,0.09056992,0.0,0.07285182,0.05874649,0.0,0.085249275,0.11252946,0.12828223,0.15127532,0.0,0.0,0.03867805,0.0,0.0,0.026261903,0.0,0.1112154,0.0,0.023635952,0.0,0.07747026,0.0104012415,0.021621741,0.0,0.0,0.018216886
MMRN2,0.05533179,0.0,0.0063698934,0.08024254,0.08130968,0.0897157,0.10541426,0.0,0.09285769,0.06617707,0.0,0.092362806,0.15887621,0.1834353,0.17882887,0.0,0.0,0.035719056,0.011961914,0.0,0.04171191,0.0,0.15065707,0.0,0.04453954,0.0,0.07245405,0.013892049,0.0052707363,0.0,0.0,0.030617949
MPI,0.030393638,0.0,0.009777846,0.04246015,0.0938681,0.07429734,0.08569251,0.0,0.07844409,0.0505248,0.0,0.080419846,0.10921425,0.120434,0.16041867,0.0,0.0,0.040983245,0.0,0.0,0.027930591,0.0,0.094021335,0.0,0.01694312,0.0,0.081615604,0.014272004,0.031935472,0.0,0.0,0.016158722
MST1;MST1L,0.040587712,0.0,0.0,0.07959167,0.10109304,0.06379346,0.08430358,0.0,0.071512125,0.094956234,0.0,0.07938864,0.14597128,0.15933666,0.116100535,0.0,0.0,0.029469486,0.0,0.0,0.030991253,0.0,0.15536052,0.0,0.040853932,0.0,0.059728153,0.026969554,0.0,0.0,0.0,0.046853684
MUC1,0.028229482,0.0,0.014452845,0.03930681,0.094194435,0.07715493,0.08342454,0.0,0.07921317,0.04884937,0.0,0.0783372,0.109402716,0.11614524,0.16611409,0.0,0.0,0.040032625,0.0,0.0,0.026414402,0.0,0.084733546,0.0,0.014759507,0.0,0.08646467,0.01562853,0.040038895,0.0,0.0,0.018842418
MXRA5,0.028708786,0.0,0.0,0.05973256,0.10829628,0.060974304,0.10161577,0.0,0.069137186,0.06739591,0.0,0.09693963,0.1111662,0.13351995,0.14998275,0.0,0.0,0.040202223,0.00027895533,0.0,0.02237511,0.0,0.12458301,0.0,0.0315788,0.0,0.084468834,0.0048673823,0.019083139,0.0,0.0,0.016419783
Matn2,0.050411236,0.0,0.0,0.102369554,0.103054084,0.079193816,0.10888069,0.0,0.08402713,0.09120022,0.0,0.09873398,0.16691545,0.19985144,0.16871408,0.0,0.0,0.03718492,0.0,0.0,0.040171407,0.0,0.17565678,0.0,0.056751624,0.0,0.07431925,0.030758208,0.0,0.0,0.0,0.044656616
Mbl2,0.041298307,0.0,0.0,0.059661955,0.08620351,0.065848365,0.085685976,0.0,0.07161986,0.056551173,0.0,0.07834914,0.11688376,0.14017434,0.13772045,0.0,0.0,0.03978029,0.0,0.0,0.030722585,0.0,0.113873966,0.0,0.024025803,0.0,0.06311997,0.024410823,0.0,0.0,0.0,0.026396357
Mfge8,0.053348016,0.0,0.010781551,0.06394853,0.13526231,0.112123884,0.13260894,0.0,0.11121279,0.057330076,0.0,0.12093547,0.14962374,0.20345458,0.23453374,0.0,0.0,0.07077242,0.0050301664,0.0,0.05474567,0.0,0.12616716,0.006976491,0.029094653,0.0,0.09956001,0.0407276,0.031627033,0.0,0.0,0.020121701
Mmrn2,0.04407006,0.0,0.0,0.052651625,0.104774706,0.08133704,0.09969049,0.0,0.08176357,0.04839028,0.0,0.092250824,0.11465837,0.1557325,0.16442412,0.0,0.0,0.056188297,0.003452587,0.0,0.04039521,0.0,0.102799624,0.005350236,0.017573467,0.0,0.06850493,0.031575896,0.012044312,0.0,0.0,0.02045969
NGLY1,0.025502697,0.0,0.0039959624,0.03633701,0.07361602,0.05839867,0.06954619,0.0,0.059990887,0.042237524,0.0,0.06573693,0.08564458,0.09466281,0.122623175,0.0,0.0,0.032762613,0.0,0.0,0.018875487,0.0,0.07795189,0.0,0.011526156,0.0,0.063909456,0.006157141,0.021328542,0.0,0.0,0.014663985
NID1,0.031850263,0.0,0.008258179,0.04729971,0.07714429,0.06231173,0.07900906,0.0,0.06663807,0.047716036,0.0,0.07337121,0.096788354,0.115604766,0.13987772,0.0,0.0,0.033078156,0.00060030073,0.0,0.023663796,0.0,0.093109466,0.0,0.022080937,0.0,0.06457815,0.0076273717,0.015452951,0.0,0.0,0.012454744
NID2,0.02874976,0.0,0.008075587,0.036153853,0.08921483,0.060055796,0.078775324,0.0,0.06764648,0.041488968,0.0,0.07615647,0.08303199,0.10535921,0.13589273,0.0,0.0,0.041160583,0.0,0.0,0.022504356,0.0,0.079367906,0.0,0.0146002695,0.0,0.06971151,0.007021429,0.025035907,0.0,0.0,0.008297168
NOV,0.03237041,0.0,0.006474301,0.06530588,0.10887103,0.06826302,0.10791976,0.0,0.075113386,0.0690026,0.0,0.102513775,0.11871546,0.1449917,0.17054674,0.0,0.0,0.040153608,0.0,0.0,0.024507571,0.0,0.12749657,0.0,0.037490606,0.0,0.08879869,0.0071751885,0.025204081,0.0,0.0,0.016385369
NPNT,0.028794188,0.0,0.0030614277,0.03933777,0.085027404,0.06967307,0.0782593,0.0,0.0725369,0.048195966,0.0,0.07323053,0.10437952,0.109012745,0.14404617,0.0,0.0,0.038553156,0.0,0.0,0.024957497,0.0,0.08899975,0.0,0.011348054,0.0,0.07580286,0.014797231,0.028010517,0.0,0.0,0.018641714
NRP1,0.03458679,0.0,0.0,0.05516064,0.056799896,0.05794234,0.069373846,0.0,0.05939471,0.047924552,0.0,0.06046607,0.10281966,0.11660346,0.11871298,0.0,0.0,0.023569833,0.0,0.0,0.02139274,0.0,0.09925666,0.0,0.025234504,0.0,0.05115405,0.008496951,0.0,0.0,0.0,0.023082737
NTN1,0.031541105,0.0,0.0017183824,0.06511349,0.09973111,0.06287066,0.10150968,0.0,0.06888885,0.067485824,0.0,0.09526925,0.114652105,0.13927159,0.15504774,0.0,0.0,0.03621406,0.00090461783,0.0,0.023031194,0.0,0.12554312,0.0,0.03598585,0.0,0.08053084,0.0054931445,0.016809454,0.0,0.0,0.017943244
NTN4,0.027426027,0.0,0.0,0.040362634,0.104618646,0.08374859,0.089275435,0.0,0.08477274,0.053580068,0.0,0.08353978,0.1261074,0.12286699,0.1668449,0.0,0.0,0.046654873,0.0,0.0,0.03145033,0.0,0.10085627,0.0,0.007469399,0.0,0.094224036,0.022810658,0.03992142,0.0,0.0,0.026552713
Ngly1,0.05645314,0.0,0.0,0.0769956,0.069576465,0.060966183,0.08794869,0.0,0.06968029,0.05749761,0.0,0.080096215,0.119242705,0.16055524,0.1411391,0.0,0.0116842855,0.033436764,0.005040762,0.0,0.030749794,0.0,0.12749352,0.0,0.043641455,0.0,0.048417844,0.020059835,0.0,0.0,0.0,0.015905973
Nid1,0.046378177,0.0,0.0,0.06607051,0.09022536,0.07028864,0.09647924,0.0,0.07493777,0.051896792,0.0,0.08851627,0.11415359,0.1586536,0.15649275,0.0,0.0032483265,0.044032637,0.0034080874,0.0,0.035143487,0.0,0.11344138,0.0009393897,0.02998401,0.0,0.06145082,0.02173944,0.00019290019,0.0,0.0,0.020600285
Nid2,0.050374076,0.0,0.009327082,0.07604816,0.10769228,0.09163371,0.122652195,0.0,0.09100381,0.0578645,0.0,0.10840679,0.13655889,0.19421075,0.20558576,0.0,0.0,0.05404029,0.004590641,0.0,0.047044497,0.0,0.12819806,0.00051410403,0.03548015,0.0,0.08193465,0.0306209,0.010691885,0.0,0.0,0.02181409
OGN,0.028816108,0.0,0.002789449,0.04301712,0.084646404,0.054845028,0.077084936,0.0,0.06566728,0.049131066,0.0,0.07456724,0.08983379,0.10816824,0.1287227,0.0,0.0,0.03350482,0.0,0.0,0.020013329,0.0,0.093740195,0.0,0.02162365,0.0,0.068628855,0.0,0.015948927,0.0,0.0,0.011808903
OMD,0.037498355,0.0,0.0,0.072369106,0.0956872,0.065028615,0.08538097,0.0,0.07062857,0.08315408,0.0,0.07961266,0.13575973,0.14985928,0.12595776,0.0,0.0,0.030141626,0.0,0.0,0.02953469,0.0,0.14123756,0.0,0.03659398,0.0,0.063857764,0.020579902,0.0,0.0,0.0,0.038181998
Ogn,0.03323143,0.0,0.0,0.04951507,0.07789764,0.06022561,0.07687849,0.0,0.06720389,0.045981962,0.0,0.06762828,0.098901525,0.12443028,0.12947531,0.0,0.0,0.034515053,0.0,0.0,0.025196232,0.0,0.08948778,0.0,0.02153817,0.0,0.06364767,0.013403781,0.0048295176,0.0,0.0,0.024970666
P4HA1,0.03270191,0.0,0.0034799436,0.060102656,0.11144418,0.068322256,0.10625078,0.0,0.07700502,0.06539081,0.0,0.100788146,0.11606745,0.14348279,0.16627382,0.0,0.0,0.04303016,0.0009772182,0.0,0.02646071,0.0,0.124195404,0.0,0.033712946,0.0,0.088569686,0.0075669214,0.023136862,0.0,0.0,0.0149244
P4HA2,0.032281082,0.0,0.003492212,0.0598989,0.109826624,0.06656365,0.10406637,0.0,0.0762553,0.0659122,0.0,0.099213846,0.115449384,0.14056006,0.16384225,0.0,0.0,0.0414294,0.0019736178,0.0,0.026146144,0.0,0.12558308,0.0,0.033392057,0.0,0.08669778,0.006427573,0.021974303,0.0,0.0,0.013318656
P4ha1,0.047381442,0.0,0.0,0.09190471,0.0993555,0.07506127,0.09720833,0.0,0.081028976,0.088927925,0.0,0.08832194,0.15781055,0.18601866,0.15230997,0.0,0.0,0.036625095,0.0,0.0,0.03873018,0.0,0.16254148,0.0,0.04980509,0.0,0.068729095,0.02922477,0.0,0.0,0.0,0.046180297
PAMR1,0.03254227,0.0,0.0065754373,0.06531717,0.10859016,0.06852914,0.107869774,0.0,0.07536524,0.06894305,0.0,0.10237119,0.119037054,0.14520238,0.17089786,0.0,0.0,0.04009929,0.0,0.0,0.024674386,0.0,0.12747407,0.0,0.037505716,0.0,0.08877095,0.007423913,0.025152031,0.0,0.0,0.016410863
PAPLN,0.030099217,0.0,0.0017829277,0.043376807,0.0857888,0.07099882,0.080203585,0.0,0.07383225,0.051310528,0.0,0.07417047,0.11020469,0.11603999,0.14748885,0.0,0.0,0.03775527,0.0,0.0,0.025915254,0.0,0.09535089,0.0,0.014573755,0.0,0.075923696,0.01571232,0.025771976,0.0,0.0,0.020884506
PCOLCE,0.031180203,0.0,0.0,0.060103614,0.10336345,0.0615521,0.09887126,0.0,0.07044805,0.06628761,0.0,0.093475536,0.11290754,0.13488866,0.14851414,0.0,0.0,0.03825949,0.0006822739,0.0,0.023123134,0.0,0.1236814,0.0,0.03264434,0.0,0.08146402,0.005508879,0.01640009,0.0,0.0,0.017079815
PCOLCE2,0.028995473,0.0,0.0,0.06287064,0.101298295,0.060542066,0.099858455,0.0,0.06654888,0.06732194,0.0,0.09419427,0.11118057,0.13408187,0.15038921,0.0,0.0,0.03662078,0.0,0.0,0.021497175,0.0,0.12264577,0.0,0.033666126,0.0,0.08091036,0.005785331,0.017632253,0.0,0.0,0.018304538
PDF,0.03046875,0.0,0.008042049,0.04360999,0.1076881,0.087824084,0.0942965,0.0,0.08965472,0.05506322,0.0,0.08806058,0.12919019,0.13231684,0.18128665,0.0,0.0,0.04737199,0.0,0.0,0.03325957,0.0,0.10331272,0.0,0.01327182,0.0,0.09664412,0.022161735,0.043050874,0.0,0.0,0.023956578
PDGFC,0.03254227,0.0,0.0065754373,0.06531717,0.10859016,0.06852914,0.107869774,0.0,0.07536524,0.06894305,0.0,0.10237119,0.119037054,0.14520238,0.17089786,0.0,0.0,0.04009929,0.0,0.0,0.024674386,0.0,0.12747407,0.0,0.037505716,0.0,0.08877095,0.007423913,0.025152031,0.0,0.0,0.016410863
PDGFD,0.032912318,0.0,0.00033820886,0.051819347,0.055083692,0.053282384,0.06820852,0.0,0.05645958,0.04501302,0.0,0.06002934,0.09233885,0.1103661,0.11594723,0.0,0.0,0.022483848,0.00070946757,0.0,0.020571958,0.0,0.09231931,0.0,0.024714453,0.0,0.047704056,0.005258505,0.0,0.0,0.0,0.01617831
PLG,0.032358006,0.0,0.010524267,0.06001634,0.08687699,0.06834318,0.092817314,0.0,0.070670746,0.057851847,0.0,0.08621098,0.11253443,0.13252623,0.16060895,0.0,0.0,0.031862043,0.0,0.0,0.023769252,0.0,0.10822786,0.0,0.033022046,0.0,0.07852412,0.007836983,0.021191517,0.0,0.0,0.01964606
PLOD1,0.030703817,0.0,0.011796888,0.048817005,0.07985139,0.065291144,0.08278383,0.0,0.067982234,0.049216248,0.0,0.077744514,0.099293865,0.11595763,0.1482992,0.0,0.0,0.0325578,0.0,0.0,0.022739705,0.0,0.092623524,0.0,0.02422935,0.0,0.071838714,0.0075240433,0.02320363,0.0,0.0,0.0149676185
PLOD2,0.029935673,0.0,0.001904673,0.062064983,0.09584879,0.06141323,0.09730268,0.0,0.06602082,0.06322765,0.0,0.091556855,0.10883329,0.13232061,0.15008344,0.0,0.0,0.035447285,0.0,0.0,0.022124544,0.0,0.118013315,0.0,0.032871015,0.0,0.07744814,0.006280314,0.017170869,0.0,0.0,0.017694443
